damel,时间,省,流域,河名,库水位(米),站点编号,站名,蓄水量(百万3),入库(米3/秒)
771,2023-04-11 08:00:00,陕西省,长江,丹江,762.23,62000550,二龙山,33,2
401,2023-04-11 08:00:00,湖北省,长江,滔河,391.11,62007100,滔河,50,1
297,2023-04-11 14:00:00,河南省,长江,老灌河,281.69,62008500,石门,0,0
183,2023-04-11 14:00:00,河南省,长江,白河,169.08,62011000,鸭河口,336,0
241,2023-04-11 08:00:00,河南省,长江,流鸭河,229.66,62012050,辛庄,3,0
165,2023-04-11 08:00:00,河南省,长江,泗水河,156.36,62012660,冢岗庙,9,0
147,2023-04-11 08:00:00,河南省,长江,十二里河,141.77,62013750,兰营,1,0
225,2023-04-11 14:00:00,河南省,长江,赵河,215.08,62015300,赵湾,32,0
184,2023-04-11 08:00:00,河南省,长江,比河,177.12,62017000,华山,17,0
191,2023-04-11 08:00:00,河南省,长江,十八道河,182.6,62017200,宋家场,44,0
196,2023-04-11 08:00:00,河南省,长江,梁河,190.56,62017350,三山,5,0
144,2023-04-11 08:00:00,河南省,长江,丑河,131.32,62018200,虎山,10,0
125,2023-04-11 08:00:00,湖北省,长江,苍龙河,121.38,62018400,周桥,17,0
203,2023-04-11 08:00:00,湖北省,长江,沙河,197.34,62019350,石梯,41,0
173,2023-04-11 14:00:00,湖北省,长江,沙河,164.2,62019410,沙河,10,0
146,2023-04-11 08:00:00,湖北省,长江,沙河,141.16,62019450,吉河,14,0
179,2023-04-11 08:00:00,湖北省,长江,沙河,173.34,62019600,姚棚,6,0
157,2023-04-11 08:00:00,湖北省,长江,沙河,150.85,62019620,马安山,5,0
137,2023-04-11 08:00:00,陕西省,长江,银花河,131.7,62019800,洛峪*,20,0
91,2023-04-11 14:00:00,湖北省,长江,官沟河,85.72,62058450,官沟,14,0
148,2023-04-11 14:00:00,湖北省,长江,华阳河,136.8,62058700,华阳河,17,0
130,2023-04-11 14:00:00,湖北省,长江,熊河,121.13,62059200,熊河,84,0
178,2023-04-11 14:00:00,湖北省,长江,涢水,171.79,62200210,大洪山,82,0
203,2023-04-11 14:00:00,湖北省,长江,溠水,188.56,62202410,吴山,52,0
122,2023-04-11 14:00:00,湖北省,长江,溠水,113.56,62202610,黑屋湾,54,0
192,2023-04-11 14:00:00,湖北省,长江,封江口河,179.3,62203010,天河口,52,0
127,2023-04-11 14:00:00,湖北省,长江,封江口河,120.65,62203210,封江口,132,0
114,2023-04-11 14:00:00,湖北省,长江,澴水支流，晏家河,105.8,62203800,观音岩,0,0
112,2023-04-11 14:00:00,湖北省,长江,浆溪店河,104.37,62203810,先觉庙,122,0
126,2023-04-11 14:00:00,湖北省,长江,两河口河,116.23,62204210,两河口,0,0
77,2023-04-11 14:00:00,湖北省,长江,徐家河,69.07,62204810,徐家河,290,0
79,2023-04-11 08:00:00,湖北省,长江,涢水,70.9,62205100,清水河,10,0
105,2023-04-11 14:00:00,湖北省,长江,涢水支流，漳河,92.11,62205180,郑家河,14,0
141,2023-04-11 08:00:00,湖北省,长江,澴水东支上游,127.65,62205450,界牌,36,0
91,2023-04-11 08:00:00,湖北省,长江,澴水支流，胡家河,82.3,62205950,芳畈,21,0
77,2023-04-11 08:00:00,湖北省,长江,澴水支流，晏家河,67.22,62206420,金盆,6,0
52,2023-04-11 08:00:00,湖北省,长江,澴水支流，张家岗河,46.62,62206460,八汊洼,6,0
110,2023-04-11 14:00:00,湖北省,长江,界河,97.54,62206490,滑石冲,1,0
97,2023-04-11 14:00:00,湖北省,长江,寨子河,83.22,62207610,石门,25,0
70,2023-04-11 08:00:00,湖北省,长江,司马河,61.62,62207800,石龙,23,0
66,2023-04-11 08:00:00,湖北省,长江,天门河,59.97,62207900,吴岭,28,0
89,2023-04-11 14:00:00,湖北省,长江,鬼水,77.89,62208010,惠亭山,82,0
125,2023-04-11 14:00:00,湖北省,长江,大富水,108.01,62208800,高关,66,0
58,2023-04-11 08:00:00,湖北省,长江,大富水,54.25,62246400,短港,40,0
105,2023-04-11 14:00:00,江西省,长江流域,赣江,87.1,62301230,万安水库,422,1010
166,2023-04-11 14:00:00,江西省,长江流域,云亭水,146.78,62307750,老营盘水库,34,2
185,2023-04-11 14:00:00,江西省,长江流域,富田水,171.32,62308250,白云山水库,40,8
164,2023-04-11 14:00:00,江西省,长江流域,牛吼江,152.15,62309670,南车水库,66,15
175,2023-04-11 14:00:00,江西省,长江流域,泸水,165.13,62309880,社上水库,78,7
78,2023-04-11 14:00:00,江西省,长江流域,袁水,67.45,62311050,江口,250,96
184,2023-04-11 14:00:00,江西省,长江流域,尧市,168.68,62336900,飞剑潭一坝水库,17,1
88,2023-04-11 14:00:00,江西省,长江流域,丰水,75.27,62338580,紫云山水库,31,0
76,2023-04-11 14:00:00,江西省,长江流域,秀水,61.22,62338640,潘桥水库,20,0
88,2023-04-11 14:00:00,江西省,长江流域,苏溪,78.07,62340400,上游水库,73,0
82,2023-04-11 14:00:00,江西省,长江,乐安河,70.02,62504900,共库,39,0
73,2023-04-11 14:00:00,江西省,长江,修河,61.8,62512600,柘林,4100,145
215,2023-04-11 14:00:00,江西省,长江流域,修河,206.22,62514500,大塅水库,61,7
83,2023-04-11 14:00:00,江西省,长江,土塘水,63.47,62602300,大港水库,5,0
60,2023-04-11 14:00:00,江苏省,长江,句容河,48.63,62702501,北山水库(镇江),11,0
77,2023-04-11 14:00:00,湖北省,长江,荆竹河,61.36,62802010,荆竹,20,0
78,2023-04-11 14:00:00,湖北省,长江,垅坪河,62.06,62802100,垅坪,17,0
72,2023-04-11 14:00:00,湖北省,长江,古角河,59.68,62802210,古角,11,0
99,2023-04-11 14:00:00,安徽省,长江,长河,76.38,62802800,花凉亭,774,0
49,2023-04-11 14:00:00,湖北省,长江,戴文义河,38.38,62820500,仙人坝,10,0
75,2023-04-11 14:00:00,安徽省,长　江,杭埠河,62.24,62901300,龙河口(内),267,0
36,2023-04-11 14:00:00,安徽省,长江,南淝河,26.68,62902700,董铺,57,0
126,2023-04-11 14:00:00,安徽省,长江,青弋江,111.8,62905700,陈村,1284,0
58,2023-04-11 14:00:00,安徽省,长江,襄河,40.61,62915400,黄栗树,22,0
44,2023-04-11 14:00:00,安徽省,长江,清流河,32.0,62915800,沙河集,22,0
36,2023-04-11 14:00:00,浙江省,长江流域太湖区,南苕溪,22.34,63000600,青山水库,29,0
61,2023-04-11 14:00:00,浙江省,长江流域太湖区,余英溪,40.72,63003200,对河口水库,30,0
91,2023-04-11 14:00:00,浙江省,长江流域太湖区,西溪,74.19,63006800,赋石水库,66,0
124,2023-04-11 14:00:00,浙江省,长江流域太湖区,南溪,105.14,63008800,老石坎水库,18,0
23,2023-04-11 14:00:00,江苏省,太湖,大溪水库,11.4,63101401,大溪水库,20,0
25,2023-04-11 14:00:00,江苏省,太湖,沙河水库,17.22,63101701,沙河水库,23,0
42,2023-04-11 14:00:00,江苏省,太湖,厔溪,29.14,63101901,横山水库,21,0
32,2023-04-11 14:00:00,浙江省,浙闽台河流,富春江,23.21,70101500,富春江水库,455,0
120,2023-04-11 14:00:00,浙江省,浙闽台河流,乌溪江,114.89,70106200,黄坛口水库,78,0
144,2023-04-11 14:00:00,浙江省,浙闽台河流,铜山源,129.69,70106700,铜山源水库,73,0
174,2023-04-11 14:00:00,浙江省,浙闽台河流,东阳江,151.82,70107900,横锦水库,17,0
211,2023-04-11 14:00:00,浙江省,浙闽台河流,南江,197.9,70109700,南江水库,60,0
115,2023-04-11 14:00:00,浙江省,浙闽台河流,新安江,99.36,70112000,新安江水库,13149,0
106,2023-04-11 14:00:00,浙江省,浙闽台河流,开化江,88.37,70118880,石壁水库,37,0
93,2023-04-11 14:00:00,浙江省,浙闽台河流,陈蔡江,77.69,70119000,陈蔡水库,38,0
138,2023-04-11 14:00:00,浙江省,浙闽台河流,新昌江,118.57,70203600,长诏水库,65,0
135,2023-04-11 14:00:00,浙江省,浙闽台河流,南山江,111.73,70204500,南山水库,44,0
93,2023-04-11 14:00:00,浙江省,浙闽台河流,剡江,67.58,70300450,亭下水库,39,0
78,2023-04-11 14:00:00,浙江省,浙闽台河流,樟溪,58.94,70301600,皎口水库,45,0
121,2023-04-11 14:00:00,浙江省,浙闽台河流,县江,87.93,70302500,横山水库,26,0
186,2023-04-11 14:00:00,浙江省,浙闽台河流,始丰溪,170.43,70402900,里石门水库,88,0
59,2023-04-11 14:00:00,浙江省,浙闽台河流,逆溪,33.85,70404100,牛头山水库,56,0
44,2023-04-11 14:00:00,浙江省,浙闽台河流,永宁江,24.42,70404400,长潭水库,131,0
194,2023-04-11 14:00:00,浙江省,浙闽台河流,龙泉溪,172.33,70501100,紧水滩水库,684,0
269,2023-04-11 14:00:00,福建省,闽江,九龙溪,257.72,70900550,安砂水库,434,0
93,2023-04-11 14:00:00,福建省,闽江,沙溪,85.61,70900950,沙溪口水库,117,0
280,2023-04-11 08:00:00,福建省,闽江,金溪,259.17,71010490,池潭水库,265,98
269,2023-04-11 14:00:00,福建省,闽江,建溪,257.3,71110260,东溪水库,53,0
74,2023-04-11 14:00:00,福建省,闽江,闽江,59.61,71200400,水口水库,1837,0
145,2023-04-11 14:00:00,福建省,闽江,尤溪,140.9,71210520,水东水库,87,0
616,2023-04-11 08:00:00,福建省,闽江,屏山溪,606.76,71210780,坑口水库,15,0
384,2023-04-11 14:00:00,福建省,闽江,古田溪,366.43,71211025,古田一级水库,145,0
105,2023-04-11 14:00:00,福建省,晋江,晋江东溪,88.39,71310800,山美水库,324,0
368,2023-04-11 14:00:00,福建省,闽东南诸河,万安溪,347.31,71400060,万安水库,112,0
65,2023-04-11 14:00:00,福建省,闽东南诸河,陈巷溪,55.1,71410770,活盘水库,4,0
308,2023-04-11 14:00:00,福建省,闽东南诸河,船场溪,290.75,71411160,南一水库,72,0
760,2023-04-11 14:00:00,福建省,闽东诸河,穆阳溪,739.75,71501190,芹山水库,137,0
96,2023-04-11 14:00:00,福建省,闽东诸河,鳌江,84.05,71501890,山仔水库,100,0
56,2023-04-11 14:00:00,福建省,闽南诸河,龙江,46.4,71600030,东张水库,83,0
77,2023-04-11 14:00:00,福建省,萩芦溪,三叉河溪,57.37,71600070,东方红,6,0
88,2023-04-11 14:00:00,福建省,闽南沿海诸河,延寿溪,69.44,71600900,东圳,122,0
117,2023-04-11 14:00:00,福建省,闽南沿海诸河,苦溪,105.12,71601060,古洋,10,0
83,2023-04-11 08:00:00,福建省,闽南沿海诸河,大罗溪,62.86,71601290,惠女水库,25,0
75,2023-04-11 14:00:00,福建省,闽东南诸河,汀溪,61.51,71601501,汀溪水库,18,0
77,2023-04-11 14:00:00,福建省,闽东南诸河,漳江,60.53,71601780,峰头水库,62,0
46,2023-04-11 14:00:00,福建省,闽东南诸河,湖内溪,30.64,71602060,亚湖水库,11,0
791,2023-04-11 14:00:00,贵州省,珠江,南盘江,755.35,80107020,天生桥一级,4861,123
106,2023-04-11 14:00:00,广东省,珠江,罗定江,98.94,80901030,金银河,27,0
301,2023-04-11 14:00:00,广东省,珠江,新榕河,287.75,80901180,罗光,16,0
176,2023-04-11 08:00:00,广东省,珠江,新兴江,160.05,80901220,合河,40,2
116,2023-04-11 14:00:00,广东省,珠江,勒竹河,111.72,80901280,北峰山,7,0
138,2023-04-11 14:00:00,广东省,珠江,罗坪水,114.38,80901320,朝阳,4,0
206,2023-04-11 14:00:00,广东省,珠江,船步河,193.13,80921460,山垌,6,0
86,2023-04-11 14:00:00,广东省,珠江,社圩水,70.61,80922040,共成,13,0
45,2023-04-11 14:00:00,广东省,珠江,长利水,33.47,80922240,九坑河,21,0
34,2023-04-11 14:00:00,广东省,珠江,北江,23.66,81000881,飞来峡,399,1500
140,2023-04-11 14:00:00,广东省,珠江,锦江,129.97,81001590,锦江(仁化),103,0
320,2023-04-11 14:00:00,广东省,珠江,廊田水,306.86,81002260,东洛,17,0
225,2023-04-11 14:00:00,广东省,北江,南水,206.47,81002450,南水,594,0
66,2023-04-11 14:00:00,广东省,珠江,翁江,59.07,81003000,长湖,107,0
158,2023-04-11 14:00:00,广东省,珠江,大镇水,138.65,81003280,空子,13,0
647,2023-04-11 14:00:00,广东省,珠江,潭源洞水,630.74,81003450,潭岭,48,0
0,2023-04-11 08:00:00,广东省,珠江,秦皇水,60.9,81004520,大秦,4,2
239,2023-04-11 14:00:00,广东省,珠江,枫湾河,221.46,81020860,小坑,37,0
277,2023-04-11 14:00:00,广东省,珠江,黄洞水,259.14,81024840,龙须带,47,0
65,2023-04-11 14:00:00,广东省,珠江,迎咀河,52.65,81025020,迎咀,29,0
64,2023-04-11 14:00:00,广东省,珠江,银盏河,45.37,81025040,银盏,7,0
62,2023-04-11 14:00:00,广东省,珠江,江谷河,44.45,81026100,江谷,20,0
173,2023-04-11 14:00:00,广东省,珠江,东江,155.23,81100250,枫树坝,1044,241
124,2023-04-11 14:00:00,广东省,珠江,新丰江,108.37,81102100,新丰江,8204,5
88,2023-04-11 14:00:00,广东省,珠江,西枝江,65.35,81102900,白盆珠,245,0
279,2023-04-11 08:00:00,广东省,珠江,二渡河,268.11,81103600,上板桥,3,0
87,2023-04-11 14:00:00,广东省,珠江,东江,79.11,81103800,七礤水库,0,0
58,2023-04-11 14:00:00,广东省,珠江,东江,53.43,81104000,红花湖,14,0
24,2023-04-11 08:00:00,广东省,珠江,黄沙水,17.33,81105000,同沙,19,1
60,2023-04-11 14:00:00,广东省,珠江,横岭水,42.65,81124680,鸡心石,2,0
72,2023-04-11 14:00:00,广东省,珠江,稿树下水,59.59,81124780,稿树下,15,0
62,2023-04-11 14:00:00,广东省,珠江,里波水,50.49,81200650,联和,39,0
159,2023-04-11 14:00:00,广东省,珠江,增江,139.77,81200760,天堂山,92,0
240,2023-04-11 08:00:00,广东省,流溪河,流溪河,222.98,81202850,流溪河,168,20
239,2023-04-11 08:00:00,广东省,流溪河,天湖水库水,227.13,81202920,天湖,3,0
42,2023-04-11 08:00:00,广东省,流溪河,沙坑,34.86,81203460,和龙,8,0
0,2023-04-11 14:00:00,广东省,珠江,沙河,20.97,81220200,显岗,30,0
178,2023-04-11 08:00:00,广东省,流溪河,流溪河,167.41,81221360,黄龙带,51,2
37,2023-04-11 08:00:00,广东省,珠江,茅洲河,25.39,81222640,罗田,5,0
30,2023-04-11 08:00:00,广东省,珠江,西乡水,23.97,81222680,铁岗,49,19
33,2023-04-11 14:00:00,广东省,珠江,南头河,27.15,81222720,西沥,17,0
31,2023-04-11 14:00:00,广东省,珠江,深圳水,26.79,81222740,深圳,30,0
60,2023-04-11 08:00:00,广东省,珠江,新洲河,0.0,81286400,梅林,5,0
68,2023-04-11 08:00:00,广东省,珠江,龙岗河,59.4,81287600,松子坑,13,0
38,2023-04-11 14:00:00,广东省,珠江,莲塘水,31.41,81304800,宝鸭仔,13,0
75,2023-04-11 14:00:00,广东省,珠江,沙坪水,63.6,81320180,四堡,13,0
30,2023-04-11 14:00:00,广东省,珠江,小隐涌,21.85,81320400,长江,18,0
101,2023-04-11 14:00:00,广东省,珠江,潭江,85.73,81320860,锦江,204,0
39,2023-04-11 14:00:00,广东省,珠江,鹤洲水,30.28,81321400,大沙河,67,0
30,2023-04-11 14:00:00,广东省,珠江,镇海水,23.14,81321410,镇海,50,0
23,2023-04-11 08:00:00,广东省,珠江,大镜山溪,16.09,81383500,大镜山,5,0
159,2023-04-11 14:00:00,广东省,韩江,五华河,146.37,81501820,益塘,62,0
164,2023-04-11 14:00:00,广东省,韩江,和山河,156.17,81501960,和山岩,6,0
179,2023-04-11 14:00:00,福建省,韩江,汀江,163.4,81502880,棉花滩水库,1166,0
78,2023-04-11 14:00:00,广东省,韩江,汀江,72.8,81503020,青溪,58,750
171,2023-04-11 14:00:00,广东省,韩江,程江,165.5,81521540,梅西,26,5
444,2023-04-11 14:00:00,广东省,韩江,凤凰溪,419.89,81526860,凤溪,10,0
0,2023-04-11 14:00:00,广东省,粤东沿海诸河,五经富水,88.62,81600750,龙颈(上),58,0
60,2023-04-11 14:00:00,广东省,粤东沿海诸河,五经富水,52.93,81600800,龙颈(下),19,0
72,2023-04-11 14:00:00,广东省,粤东沿海诸河,小龙溪,52.33,81601570,小龙溪,2,0
177,2023-04-11 14:00:00,广东省,粤东沿海诸河,龙溪水,169.37,81601580,龙溪一级,1,0
80,2023-04-11 08:00:00,广东省,粤东沿海诸河,龙溪水,50.68,81601590,龙溪二级,2,0
258,2023-04-11 14:00:00,广东省,粤东沿海诸河,锣鼓水,237.92,81601610,红场,4,0
102,2023-04-11 14:00:00,广东省,粤东沿海诸河,金溪河,85.98,81601620,上金溪,4,0
182,2023-04-11 14:00:00,广东省,粤东沿海诸河,三坑溪,166.4,81601630,上三坑,11,0
385,2023-04-11 14:00:00,广东省,粤东沿海诸河,练江,363.94,81601640,白沙溪,2,0
52,2023-04-11 14:00:00,广东省,粤东沿海诸河,雷岭河,41.46,81601660,镇北,3,0
0,2023-04-11 14:00:00,广东省,粤东沿海诸河,雷岭河,44.94,81601670,蜈蚣岭,8,0
221,2023-04-11 14:00:00,广东省,粤东沿海诸河,黄江,202.51,81602360,朝面山,7,0
81,2023-04-11 14:00:00,广东省,粤东沿海诸河,横江水,68.78,81620680,横江,43,0
0,2023-04-11 14:00:00,广东省,粤东沿海诸河,练江,47.89,81621380,汤坑,13,0
0,2023-04-11 14:00:00,广东省,粤东沿海诸河,练江,35.14,81621500,秋风岭,16,0
78,2023-04-11 14:00:00,广东省,粤东沿海诸河,龙江,60.21,81621620,龙潭,21,0
0,2023-04-11 14:00:00,广东省,粤东沿海诸河,罗溪,41.09,81621800,石榴潭,14,0
21,2023-04-11 14:00:00,广东省,粤东沿海诸河,黄江,12.75,81622340,公平,75,0
58,2023-04-11 08:00:00,广东省,粤东沿海诸河,大液河,45.82,81622400,黄山洞,5,0
49,2023-04-11 14:00:00,广东省,粤东沿海诸河,新西河,32.02,81684800,新西河,15,0
39,2023-04-11 14:00:00,广东省,珠江,大隆洞河,25.65,81700100,大隆洞,96,0
138,2023-04-11 14:00:00,广东省,鉴江,小水河,129.0,81702000,高城,3,0
112,2023-04-11 14:00:00,广东省,鉴江,六雅河,104.86,81702050,尚文,16,0
93,2023-04-11 14:00:00,广东省,鉴江,大井河,80.5,81702900,良德水库(大坝),268,0
119,2023-04-11 14:00:00,广东省,鉴江,庙背水,107.79,81704100,罗坑,61,0
124,2023-04-11 14:00:00,广东省,鉴江,袂花江,113.63,81704150,黄沙,30,0
20,2023-04-11 14:00:00,广东省,粤西沿海诸河,东运河,15.3,81705280,西湖,6,0
61,2023-04-11 14:00:00,广东省,粤西沿海诸河,龙门河,52.98,81705600,龙门,16,0
60,2023-04-11 14:00:00,广东省,粤西沿海诸河,大水桥河,54.73,81706150,大水桥,68,0
44,2023-04-11 14:00:00,广东省,粤西沿海诸河,九洲江,37.05,81706600,鹤地水库(大坝),487,0
42,2023-04-11 14:00:00,广东省,粤西沿海诸河,武陵河,36.73,81707000,武陵,49,0
50,2023-04-11 08:00:00,广东省,粤西沿海诸河,沙铲河,41.1,81707050,岭背下,34,0
46,2023-04-11 14:00:00,广东省,粤西沿海诸河,沙铲河,35.88,81707100,仙人域,8,0
94,2023-04-11 08:00:00,广东省,珠江,漠阳江,77.18,81720640,北河,13,0
0,2023-04-11 14:00:00,广东省,珠江,那龙河,25.31,81721390,东湖,37,0
0,2023-04-11 14:00:00,广东省,珠江,洋边河,26.91,81721500,茅垌,7,0
46,2023-04-11 14:00:00,广东省,珠江,儒洞河,37.06,81721620,陂底,6,0
196,2023-04-11 14:00:00,海南省,南渡江,南渡江,181.04,81800500,松涛水库（南丰）,0,0
116,2023-04-11 08:00:00,海南省,万泉河,万泉河,104.26,81801600,牛路岭水库,483,13
26,2023-04-11 14:00:00,海南省,太阳河,太阳河,18.8,81801750,万宁水库（大坝）,0,0
28,2023-04-11 08:00:00,海南省,藤桥河,藤桥西河,21.27,81802355,赤田水库,46,0
137,2023-04-11 08:00:00,海南省,三亚河,三亚河,118.08,81802370,福万水库,2,0
55,2023-04-11 08:00:00,海南省,三亚河,三亚河,44.43,81802375,半岭水库,3,0
46,2023-04-11 08:00:00,海南省,三亚河,三亚河,41.97,81802380,水源池水库,10,0
58,2023-04-11 08:00:00,海南省,宁远河,宁远河,47.31,81802450,抱古水库,9,0
77,2023-04-11 08:00:00,海南省,宁远河,宁远河,49.43,81802480,大隆水库,148,1
163,2023-04-11 08:00:00,海南省,望楼河,望楼河,152.91,81802600,长茅水库,49,0
44,2023-04-11 08:00:00,海南省,望楼河,望楼河,38.42,81802800,石门水库,8,17
35,2023-04-11 08:00:00,海南省,罗带河,罗带河,27.16,81802875,高坡岭水库,20,0
145,2023-04-11 08:00:00,海南省,昌化江,昌化江,132.1,81803075,大广坝水库,810,22
130,2023-04-11 08:00:00,海南省,昌化江,石碌河,114.88,81803200,石碌水库,25,0
3960,2023-04-13 08:00:00,青海省,内陆河,雪水河,3952.61,01200100,温泉,48,0
230,2023-04-13 08:00:00,,海河流域,滦河,217.56,30101101,潘家口,1794,0
138,2023-04-13 08:00:00,,海河流域,滦河,132.49,30101201,大黑汀,297,0
146,2023-04-13 14:00:00,河北省,海河,青龙河,136.41,30104403,桃林口水库,0,0
42,2023-04-13 08:00:00,河北省,海河,陡河,29.47,30201101,陡河水库(坝上),25,0
0,2023-04-13 14:00:00,天津市,海河,潮白新河,4.78,30300500,黄白桥上,0,0
0,2023-04-13 14:00:00,天津市,海河,潮白新河,0.62,30300600,宁车沽上,0,0
602,2023-04-13 08:00:00,,海河,白河,593.32,30301400,白河堡,46,1
160,2023-04-13 08:00:00,,海河,白河,151.48,30301800,密云白河坝上,2955,6
262,2023-04-13 08:00:00,,海河,牤牛河,252.89,30302100,半城子水库,4,0
470,2023-04-13 08:00:00,,海河,安达木河,445.22,30303000,遥桥峪水库,1,0
170,2023-04-13 08:00:00,,海河,红门川,162.8,30303400,沙厂水库,12,0
68,2023-04-13 08:00:00,,海河,怀河,57.15,30303600,怀柔水库,33,2
91,2023-04-13 08:00:00,,海河,雁栖河,81.71,30304100,北台上水库,12,0
176,2023-04-13 08:00:00,,海河,沙河,170.72,30304200,大水峪水库,11,0
118,2023-04-13 08:00:00,,海河,泃河,105.47,30401400,海子水库,51,0
206,2023-04-13 08:00:00,,海河,泃河,201.98,30402100,黄松峪水库,7,0
220,2023-04-13 08:00:00,,海河,泃河,213.11,30402200,西峪水库,5,0
