时间,水位,W,RWPTN,入库,出库,RSVRTP,HHRZ,HHRZTM,汛限水位,比讯限,ADDVCD站名,DRNA,FRGRD,HNNM,LGTD,LTTD,河流,站点编号,站点位置,站名,STTP,HN_NUM
2023-04-23T00:00:00.000Z,65.28,2.35,5,0.35,-,3,-,,70.51,-5.23,430321,17.0,2,湘江,112.917056,27.560111,湘江,611K2576,湘潭市湘潭县中路铺镇,中路铺,RR,1
2023-04-23T08:00:00.000Z,237.29,0.858,6,-,-,2,241,,242.59,-5.30,360902,,5,湘江,113.9431,27.8651,栗水,611R8320,江西省宜春市袁州区水江乡水江村,大塘水库,RR,1
2023-04-23T00:00:00.000Z,196.70,343.85,4,27.25,35.00,4,-,,202.0,-5.30,430224,769.0,2,湘江,113.668111,26.710639,沔水,611K1613,株洲市茶陵县舲舫乡,洮水,RR,1
2023-04-23T00:00:00.000Z,132.69,4.26,5,0.20,0.04,3,138.05,2006-07-07T16:00:00.000Z,138.0,-5.31,430182,33.0,2,湘江,112.301111,28.043111,乌江,61116750,长沙市宁乡市枫木桥乡,洞庭,RR,1
2023-04-23T00:00:00.000Z,230.60,,5,-,-,2,-,,236.0,-5.40,430681,6.0,2,洞庭湖,113.075806,28.588944,白水江,615K0524,岳阳市汨罗市玉池乡,望塔,RR,5
2023-04-23T00:00:00.000Z,455.10,3.7,4,1.00,0.90,3,-,,460.5,-5.40,431227,,2,沅水,108.9429,27.157,野鸡河,613K1423,怀化市新晃侗族自治县黄雷乡,大田,RR,3
2023-04-23T00:00:00.000Z,337.57,20.0,5,2.96,2.76,3,346.16,1994-06-15T16:00:00.000Z,343.0,-5.43,431025,92.0,2,北江,112.491444,25.307861,武江,81001690,郴州市临武县花塘乡,长河,RR,8
2023-04-23T00:00:00.000Z,125.06,12.3,5,2.80,-,3,-,,130.5,-5.44,430421,,2,湘江,112.3551,27.24669,柿竹水,611K1140,衡阳市衡阳县金溪镇,柿竹,RR,1
2023-04-23T00:00:00.000Z,146.55,5.89,5,1.90,0.20,3,-,,152.0,-5.45,433122,,2,沅水,110.1,28.11667,岩门溪,613K0112,湘西州泸溪县浦市镇,岩门溪,RR,3
2023-04-23T08:00:00.000Z,294.54,466.9,,53.50,100.11,4,-,,300.0,-5.46,522627,,1,沅水,109.471944,26.961111,清水江,61300550,贵州省黔东南苗族侗族自治州天柱县白市镇,白市,RR,3
2023-04-23T00:00:00.000Z,62.18,4.109,5,1.19,0.28,3,-,,67.68,-5.50,430722,,2,洞庭湖,111.7667,28.72144,沧水,615K0912,常德市汉寿县朱家铺镇,江东市,RR,5
2023-04-23T00:00:00.000Z,122.50,0.056,5,-,-,2,-,,128.0,-5.50,430681,14.0,3,洞庭湖,113.38725,28.864278,罗水,615K0528,岳阳市汨罗市八景乡,八景洞,RR,5
2023-04-23T00:00:00.000Z,319.45,7.435,5,3.24,0.20,3,-,,325.0,-5.55,431128,,2,湘江,112.135833,26.0,肥源河,611K0403,永州市新田县骥村镇,肥源,RR,1
2023-04-23T00:00:00.000Z,138.60,4.8,5,1.10,0.05,3,145.7,1995-06-23T16:00:00.000Z,144.17,-5.57,430626,22.0,2,洞庭湖,113.595278,28.556889,周家塅,61510560,岳阳市平江县安定镇,秋湖,RR,5
2023-04-23T00:00:00.000Z,70.42,9.482,5,0.29,0.10,3,-,,76.0,-5.58,430903,34.0,2,洞庭湖,112.434722,28.409167,泉交河,611K2208,益阳市赫山区衡龙桥镇,鱼形山,RR,5
2023-04-23T00:00:00.000Z,91.21,3.137,5,0.69,-,3,-,,96.8,-5.59,430724,,2,澧水,111.5094,29.37661,道水,614K0821,常德市临澧县文家乡,浮山,RR,4
2023-04-23T08:00:00.000Z,157.40,,5,-,-,4,166.2,1993-07-24T16:00:00.000Z,163.0,-5.60,430181,564.0,1,湘江,113.841667,28.185556,小溪河,61140470,长沙市浏阳市高坪镇株树桥水库,株树桥,RR,1
2023-04-23T00:00:00.000Z,84.42,7.117,6,-,-,3,-,,90.03,-5.61,430703,,2,洞庭湖,111.5847,28.07547,枉水,615K0738,常德市鼎城区港二口镇,跃进,RR,5
2023-04-23T08:00:00.000Z,264.17,,,-,-,3,-,,269.8,-5.63,431281,,2,沅水,110.1475,27.11194,公溪河,613K1904,怀化市洪江市龙船塘瑶族乡,玉龙岩,RR,3
2023-04-23T00:00:00.000Z,370.31,5.435,5,1.86,0.01,3,-,,376.0,-5.69,430811,,2,澧水,110.5158,29.25722,合作桥,614K0101,张家界市武陵源区协合乡,协合,RR,4
2023-04-23T00:00:00.000Z,386.30,1.82,5,89.00,0.00,3,-,,392.0,-5.70,431128,,2,湘江,112.123611,25.8025,日西河,611K0400,永州市新田县枧头镇,杨家洞,RR,1
2023-04-23T08:00:00.000Z,154.30,0.269,,-,-,2,162.6,1996-06-20T16:00:00.000Z,160.0,-5.70,360322,,5,湘江,113.799444,27.962222,栗水,611R8380,江西省萍乡市上栗县金山镇山明村,团结水库,RR,1
2023-04-23T00:00:00.000Z,171.70,5.92,5,0.60,0.10,3,179.55,2006-07-14T16:00:00.000Z,177.5,-5.80,430481,23.0,2,湘江,113.118333,26.426694,高龙河,61110350,衡阳市耒阳市三都镇高龙村,凉水冲,RR,1
2023-04-23T00:00:00.000Z,179.63,5.24,5,2.35,1.50,3,-,,185.5,-5.87,430725,,2,沅水,111.1531,28.60667,夷望溪,613K2204,常德市桃源县茶庵铺镇,西溪,RR,3
2023-04-23T00:00:00.000Z,61.89,1.95,6,-,-,3,-,,67.78,-5.89,430321,,2,湘江,112.9185,27.62386,湘江,611K2573,湘潭市湘潭县谭家山镇,石坝口,RR,1
2023-04-23T00:00:00.000Z,144.70,5.63,4,0.46,1.95,3,152.3,2006-07-15T16:00:00.000Z,150.6,-5.90,430481,36.0,2,湘江,113.15,26.616667,马水,61132550,衡阳市耒阳市亮源乡关王塘水库,关王塘,RR,1
2023-04-23T00:00:00.000Z,146.09,42.16,5,52.48,3.27,3,-,,152.0,-5.91,430725,,2,沅水,111.0339,28.95083,大洑溪,613K2237,常德市桃源县观音寺镇,会人溪,RR,3
2023-04-23T00:00:00.000Z,83.45,9.61,5,0.61,-,3,90.21,1982-06-09T16:00:00.000Z,89.37,-5.92,430424,35.0,2,湘江,113.025667,27.219667,白莲河,61112050,衡阳市衡东县白莲镇白莲水库,白莲,RR,1
2023-04-23T00:00:00.000Z,483.08,75.68,5,0.35,-,4,-,,489.0,-5.92,431322,85.0,2,资水,111.597278,27.856194,油溪,61205350,娄底市新化县温塘镇,车田江,RR,2
2023-04-23T00:00:00.000Z,94.17,11.123,5,1.54,-,3,-,,100.1,-5.93,430725,,2,沅水,111.2772,28.99361,延溪,613K2251,常德市桃源县三阳港镇,三里溪,RR,3
2023-04-23T00:00:00.000Z,475.95,22.04,4,15.60,17.75,3,-,,482.0,-6.05,431026,,2,湘江,113.697,25.771,淇江,611K0751,郴州市汝城县南洞乡,渔仔口,RR,1
2023-04-23T00:00:00.000Z,351.91,17.52,5,-,-,3,-,,358.04,-6.13,431128,109.0,2,湘江,112.262222,25.978056,新田河,611K0404,永州市新田县莲花乡,金陵,RR,1
2023-04-23T08:00:00.000Z,508.78,0.372,6,-,-,2,-,,515.0,-6.22,360313,,5,湘江,113.801944,27.3825,麻山水,611R8040,江西省萍乡市湘东区白竺乡上村,石围水库,RR,1
2023-04-23T00:00:00.000Z,653.77,4.328,5,2.34,2.30,3,-,,660.0,-6.23,431003,,2,湘江,113.119694,25.721083,秧溪河,611K5004,郴州市苏仙区五盖山镇,高峰,RR,1
2023-04-23T00:00:00.000Z,189.75,5.98,5,2.28,0.20,3,198.4,2017-06-30T16:00:00.000Z,196.0,-6.25,431122,,2,湘江,111.3719,26.45436,宥江,611K0119,永州市东安县川岩乡,松江,RR,1
2023-04-23T00:00:00.000Z,65.20,1.87,5,-,-,3,-,,71.5,-6.30,430724,,2,澧水,111.4964,29.44694,道水,614K0820,常德市临澧县佘市桥镇,高桥,RR,4
2023-04-23T00:00:00.000Z,297.70,6.274,5,2.29,0.20,3,-,,304.0,-6.30,431021,,2,湘江,112.3614,26.02764,饶家水,611K0578,郴州市桂阳县塘市镇,贤江,RR,1
2023-04-23T00:00:00.000Z,119.14,3.12,4,1.50,0.12,3,-,,125.5,-6.36,430726,32.0,2,澧水,111.408278,29.644278,澧水,614K1036,常德市石门县易家渡镇,双红,RR,4
2023-04-23T00:00:00.000Z,183.60,10.03,4,1.70,3.50,3,-,,190.0,-6.40,430181,,2,湘江,113.873806,28.443472,浏渭河,611K2007,长沙市浏阳市达浒镇板贝水库,板贝,RR,1
2023-04-23T00:00:00.000Z,297.60,6.86,6,1.70,1.70,3,-,,304.0,-6.40,431126,,2,湘江,111.863333,25.768889,中河,611K0305,永州市宁远县中和镇,凤仙桥,RR,1
2023-04-23T00:00:00.000Z,247.60,13.01,4,2.11,2.67,3,-,,254.0,-6.40,431081,,2,湘江,113.3413,26.09278,蓼市河,611K0952,郴州市资兴市团结瑶族乡半垅村,半垅,RR,1
2023-04-23T00:00:00.000Z,226.58,6.75,4,0.80,3.30,3,-,,233.0,-6.42,431202,,2,沅水,109.8758,27.745,竹林坪溪,613K0807,怀化市鹤城区凉亭坳乡,竹林坪,RR,3
2023-04-23T08:00:00.000Z,162.57,195.0,,446.06,426.58,4,170.6,1994-07-23T16:00:00.000Z,169.0,-6.43,431123,10594.0,1,湘江,111.681264,25.951087,湘江,61103450,永州市双牌县泷泊镇,双牌,RR,1
2023-04-23T00:00:00.000Z,103.56,3.092,6,-,-,3,111.27,1982-06-02T16:00:00.000Z,110.0,-6.44,430424,17.0,2,湘江,112.879778,26.940861,白依港,61110480,衡阳市衡东县石滩乡莲花村,早禾冲,RR,1
2023-04-23T00:00:00.000Z,77.53,5.51,5,0.23,-,3,-,,84.0,-6.47,430703,,2,洞庭湖,111.7216,28.81675,沅水,615K0741,常德市鼎城区石门桥镇,金陵,RR,5
2023-04-23T00:00:00.000Z,128.94,5.284,5,0.30,0.14,3,-,,135.5,-6.56,430181,,2,湘江,113.66,28.279722,浏渭河,611K2003,长沙市浏阳市溪江乡道源水库,道源,RR,1
2023-04-23T07:00:00.000Z,159.43,0.462,,-,-,2,168.99,2000-06-20T16:00:00.000Z,166.0,-6.57,360322,,5,湘江,113.897917,27.981778,栗水,611R8360,江西省萍乡市上栗县桐木镇城冲村,保源冲水库,RR,1
2023-04-23T08:00:00.000Z,281.67,,4,-,-,3,291,1998-07-21T16:00:00.000Z,288.3,-6.63,430822,2470.0,2,澧水,110.116667,29.443111,澧水,61401510,张家界市桑植县洪家关白族乡回龙村,贺龙,RR,4
2023-04-23T00:00:00.000Z,310.15,11.34,5,6.30,0.50,3,317.84,2002-06-17T16:00:00.000Z,316.8,-6.65,450325,130.0,3,湘江,110.633,25.383,高尚河,61100050,广西桂林市兴安县高尚镇上桂村,上桂峡,RR,1
2023-04-23T00:00:00.000Z,133.31,47.21,5,0.81,0.35,3,-,,140.0,-6.69,430723,,2,洞庭湖,111.5069,29.88442,涔水,615K1012,常德市澧县闸口乡,山门,RR,5
2023-04-23T00:00:00.000Z,73.28,4.03,5,0.40,0.10,3,81.23,1993-12-31T16:00:00.000Z,80.03,-6.75,430321,50.0,2,湘江,112.724583,27.478917,涓水,61113250,湘潭市湘潭县花石镇,花石,RR,1
2023-04-23T00:00:00.000Z,111.24,12.2,5,0.46,-,3,-,,118.0,-6.76,430703,,2,洞庭湖,111.628,28.67208,枉水东支河,615K0739,常德市鼎城区沧山乡,沧山,RR,5
2023-04-23T08:00:00.000Z,302.33,0.363,6,-,-,2,-,,309.1,-6.77,360313,,5,湘江,113.728889,27.526667,麻山水,611R8120,江西省萍乡市湘东区麻山镇横岗村,芦洞水库,RR,1
2023-04-23T00:00:00.000Z,150.72,14.83,5,2.11,0.15,3,159.2,1997-07-18T16:00:00.000Z,157.5,-6.78,431028,56.0,2,湘江,113.336778,26.736833,排山港,61119700,郴州市安仁县永乐江镇,大源,RR,1
2023-04-23T08:00:00.000Z,94.21,,5,-,-,4,102.66,1998-10-31T16:00:00.000Z,101.0,-6.79,430725,702.0,1,沅水,111.147283,28.772799,夷望溪,61314950,常德市桃源县兴隆街乡,竹园,RR,3
2023-04-23T00:00:00.000Z,472.89,10.35,5,1.18,0.20,3,-,,479.7,-6.81,430528,70.0,2,资水,110.881444,26.7485,冻江,612K0711,邵阳市新宁县安山乡,大水江,RR,2
2023-04-23T00:00:00.000Z,409.68,15.442,5,8.13,4.27,3,-,,416.5,-6.82,431003,,2,湘江,113.2067,25.82053,雷溪河,611K0501,郴州市苏仙区飞天山镇,山河,RR,1
2023-04-23T00:00:00.000Z,124.15,0.381,6,-,-,2,-,,131.0,-6.85,431021,3.0,2,湘江,112.40875,25.924583,车溪河,611K0581,郴州市桂阳县四里镇石龙水库,石龙,RR,1
2023-04-23T00:00:00.000Z,65.97,1.46,6,-,-,3,-,,72.92,-6.95,430211,16.0,2,湘江,113.0315,27.535417,湘江,611K1452,株洲市天元区三门镇,杨柳,RR,1
2023-04-23T00:00:00.000Z,82.02,213.4,5,61.00,-,4,91.49,1998-06-30T16:00:00.000Z,89.0,-6.98,430725,552.0,1,沅水,111.183886,29.198005,白洋河,61315100,常德市桃源县黄石镇,黄石,RR,3
2023-04-23T08:00:00.000Z,55.71,,6,-,-,3,-,,62.7,-6.99,430703,,2,洞庭湖,111.7444,29.16528,沅水,615K0740,常德市鼎城区白鹤山乡,红旗(柳叶湖),RR,5
2023-04-23T00:00:00.000Z,335.00,0.76,4,0.03,0.04,2,-,,342.0,-7.00,431022,3.0,2,北江,112.827222,25.037778,莽山河,810K0009,郴州市宜章县天塘镇南充村,南冲,RR,8
2023-04-23T00:00:00.000Z,68.36,1.91,4,-,-,3,-,,75.38,-7.02,430723,,2,洞庭湖,111.7726,29.8515,涔水,615K1003,常德市澧县盐井镇,盐井,RR,5
2023-04-23T00:00:00.000Z,168.38,12.71,5,4.10,2.00,3,-,,175.5,-7.12,430725,,2,沅水,111.1517,29.01111,小洑溪,613K2200,常德市桃源县龙潭镇,两河口,RR,3
2023-04-23T00:00:00.000Z,170.38,18.302,4,1.00,6.51,3,178.58,1998-05-20T16:00:00.000Z,177.5,-7.12,431382,205.0,2,湘江,111.696667,27.573333,孙水,61113840,娄底市涟源市白马镇,白马,RR,1
2023-04-23T00:00:00.000Z,737.47,1.467,4,1.61,1.80,2,-,,744.6,-7.13,431022,32.0,2,北江,112.863889,25.439444,宜章水,810K0008,郴州市宜章县玉溪镇,寺山坪,RR,8
2023-04-23T00:00:00.000Z,104.38,6.49,6,-,-,3,114.01,1982-06-01T16:00:00.000Z,111.54,-7.16,430424,43.0,2,湘江,112.8865,26.932278,白依港,61110490,衡阳市衡东县石滩乡莲花村,德圳,RR,1
2023-04-23T06:00:00.000Z,72.70,,5,-,-,4,84.01,2003-07-11T16:00:00.000Z,80.0,-7.30,430723,484.0,1,洞庭湖,111.533333,29.766667,涔水,61504200,常德市澧县王家厂镇,王家厂,RR,5
2023-04-23T08:00:00.000Z,530.88,3.244,6,-,-,3,538.45,,538.2,-7.32,360321,,5,湘江,113.918917,27.395083,麻山水,61112745,江西省萍乡市莲花县六市乡大沙村,河江水库,RR,1
2023-04-23T00:00:00.000Z,148.50,6.418,5,1.43,0.39,3,157.67,2002-07-31T16:00:00.000Z,155.85,-7.35,430922,36.0,2,资水,112.189444,28.310556,志溪河,61206000,益阳市桃江县灰山港镇,克上冲,RR,2
2023-04-23T00:00:00.000Z,75.12,3.446,6,-,-,3,-,,82.5,-7.38,430121,,2,湘江,113.308306,28.323028,捞刀河,611K1846,长沙市长沙县春华镇,红旗(长沙县),RR,1
2023-04-23T00:00:00.000Z,301.52,6.039,5,0.25,0.04,3,-,,308.9,-7.38,430522,,2,资水,111.4919,27.52889,麻溪,612K0210,邵阳市新邵县坪上镇,颜岭,RR,2
2023-04-23T00:00:00.000Z,94.90,8.28,5,-,-,3,-,,102.3,-7.40,430681,,2,洞庭湖,113.3695,28.92378,罗水,615K0531,岳阳市汨罗市智峰乡,向家洞,RR,5
2023-04-23T07:03:53.000Z,150.98,,,-,-,3,-,,158.4,-7.42,431321,,5,湘江,111.95,27.35,群力河,611H7402,邵阳市邵东市界岭乡东华村,群力水库,RR,1
2023-04-23T00:00:00.000Z,86.22,4.208,5,0.17,0.02,3,-,,93.67,-7.45,430722,,2,洞庭湖,112.145,28.68839,安乐湖,612K2002,常德市汉寿县军山铺镇,颜家庙,RR,5
2023-04-23T00:00:00.000Z,173.54,20.36,5,32.00,14.00,3,-,,181.0,-7.46,433101,,2,沅水,109.8078,28.21139,沱江,613K0008,湘西州吉首市河溪镇,河溪,RR,3
2023-04-23T00:00:00.000Z,140.67,9.58,5,6.37,0.07,3,146.68,1998-06-15T00:00:00.000Z,148.13,-7.46,430422,46.0,2,湘江,112.178167,26.847611,清花河,61107620,衡阳市衡南县鸡笼镇石堰村,双板桥,RR,1
2023-04-23T08:00:00.000Z,168.33,,,-,-,2,177.8,2014-05-24T16:00:00.000Z,175.8,-7.47,360322,,5,湘江,114.011861,27.752111,萍水河,611R8200,江西省萍乡市上栗县赤山镇观泉村,毡塘水库,RR,1
2023-04-23T00:00:00.000Z,323.01,5.806,6,0.21,0.21,3,-,,330.5,-7.49,430522,,2,资水,111.7072,27.38639,西洋江,612K0201,邵阳市新邵县陈家坊镇,尧虞塘,RR,2
2023-04-23T00:00:00.000Z,180.48,4.623,5,1.90,0.12,3,-,,188.0,-7.52,430426,,2,湘江,111.9949,26.83522,白河,611K1301,衡阳市祁东县风石堰镇,唐福冲,RR,1
2023-04-23T00:00:00.000Z,164.43,3.461,5,0.03,-,3,-,,172.0,-7.57,431003,,2,湘江,112.943008,26.000626,九山河,611K5003,郴州市苏仙区许家洞镇,柳泉,RR,1
2023-04-23T00:00:00.000Z,169.22,2.32,6,0.10,0.10,2,-,,176.8,-7.58,430682,10.0,3,洞庭湖,113.442278,29.241556,游港河,615K0607,岳阳市临湘市白羊田镇,南山,RR,5
2023-04-23T00:00:00.000Z,367.60,15.92,5,1.00,0.10,3,377.7,1995-06-22T16:00:00.000Z,375.2,-7.60,430626,32.0,2,洞庭湖,113.776694,28.896806,钟洞,61510540,岳阳市平江县南江镇,大江洞,RR,5
2023-04-23T00:00:00.000Z,206.36,3.355,5,0.06,-,3,-,,214.0,-7.64,431003,18.0,2,湘江,112.937389,25.825028,西河,611K5006,郴州市苏仙区许家洞镇长青水库,长青,RR,1
2023-04-23T00:00:00.000Z,320.30,10.72,4,8.50,15.00,3,-,,328.0,-7.70,433130,,2,沅水,109.5227,29.07975,洗车河,613K0718,湘西州龙山县洗车河镇,小河,RR,3
2023-04-23T00:00:00.000Z,187.26,25.71,5,-,-,3,195.7,2003-05-20T16:00:00.000Z,195.0,-7.74,430682,79.0,2,洞庭湖,113.580333,29.329083,游港河,61511550,岳阳市临湘市詹桥镇,团湾,RR,5
2023-04-23T00:00:00.000Z,114.21,3.686,5,0.41,-,3,-,,122.0,-7.79,430726,18.0,2,澧水,111.334444,29.512833,道水,614K1037,常德市石门县夹山镇,东泉,RR,4
2023-04-23T00:00:00.000Z,688.55,5.06,5,0.30,0.10,3,-,,696.35,-7.80,433130,,2,沅水,109.3879,29.14017,皮渡河,613K0715,湘西州龙山县贾坝乡,贾坝,RR,3
2023-04-23T00:00:00.000Z,106.20,8.311,4,0.80,2.90,3,-,,114.0,-7.80,430725,,2,沅水,111.3806,28.64278,澄溪,613K2231,常德市桃源县沙坪镇,王家湾,RR,3
2023-04-23T00:00:00.000Z,155.17,125.396,5,33.70,11.50,4,164.73,1983-06-20T16:00:00.000Z,163.0,-7.83,430223,625.0,1,湘江,113.569611,27.200417,攸水,61111500,株洲市攸县酒埠江镇酒江村,酒埠江,RR,1
2023-04-23T00:00:00.000Z,137.63,4.95,4,0.95,3.40,3,-,,145.5,-7.87,430725,41.0,2,沅水,111.433056,28.629167,水溪,613K2225,常德市桃源县芦花潭乡,芦花,RR,3
2023-04-23T00:00:00.000Z,90.76,7.52,6,0.30,0.30,3,100.1,1998-07-30T16:00:00.000Z,98.7,-7.94,430121,16.0,2,湘江,113.378194,28.485556,金井河,61116150,长沙市长沙县高桥镇,桐仁桥,RR,1
2023-04-23T00:00:00.000Z,344.23,4.34,4,0.50,0.20,3,352.23,2012-06-12T16:00:00.000Z,352.2,-7.97,431021,38.0,2,湘江,112.659806,25.653667,下桥水,61106470,郴州市桂阳县方元镇,方元,RR,1
2023-04-23T00:00:00.000Z,225.00,1.4,6,0.20,0.20,2,-,,233.0,-8.00,431081,13.0,2,湘江,113.328056,25.95,文昌河,611K0960,郴州市资兴市东江街道大壁垅水库,大壁垅,RR,1
2023-04-23T00:00:00.000Z,128.00,14.7,6,0.10,0.10,3,137.8,1983-06-30T16:00:00.000Z,136.0,-8.00,430621,53.0,2,洞庭湖,113.406528,29.01075,新墙河,61510570,岳阳市岳阳县步仙乡,岳坊,RR,5
2023-04-23T00:00:00.000Z,103.29,2.25,5,0.02,-,3,113.8,1997-06-14T16:00:00.000Z,111.3,-8.01,430424,27.0,2,湘江,113.138528,27.073306,洣水,61111720,衡阳市衡东县荣桓镇新屋村,荣桓,RR,1
2023-04-23T00:00:00.000Z,73.85,2.64,6,-,-,3,-,,82.0,-8.15,430104,,2,湘江,112.672694,28.133861,湘江,611K1809,长沙市岳麓区雨敞坪镇,泉水冲,RR,1
2023-04-23T00:00:00.000Z,187.72,10.02,5,4.97,0.46,3,197.25,1994-06-16T16:00:00.000Z,196.0,-8.28,430426,38.0,2,湘江,112.053361,26.820194,金盆,61105200,衡阳市祁东县洪桥镇曹西村,曹口堰,RR,1
2023-04-23T00:00:00.000Z,303.71,5.36,5,0.30,-,3,312.6,1992-06-27T16:00:00.000Z,312.0,-8.29,430481,4.0,2,湘江,112.784861,26.203889,九山河,61109820,衡阳市耒阳市太平圩乡太平村,大平,RR,1
2023-04-23T00:00:00.000Z,392.20,8.56,6,6.80,6.80,3,-,,400.5,-8.30,431124,,2,湘江,111.443611,25.778333,宜江,611K0212,永州市道县桥头乡,上坝,RR,1
2023-04-23T00:00:00.000Z,103.80,6.03,5,3.80,-,3,116.38,1996-07-17T16:00:00.000Z,112.2,-8.40,430421,246.0,2,湘江,112.222222,26.924528,武水,61107650,衡阳市衡阳县岘山乡泉井村,牛形山,RR,1
2023-04-23T00:00:00.000Z,199.13,9.511,4,1.56,0.12,3,-,,207.6,-8.47,430521,,2,湘江,111.9731,27.08142,蒸水,611K2068,邵阳市邵东市佘田桥镇,上沙江,RR,1
2023-04-23T08:00:00.000Z,224.87,,6,-,-,3,-,,233.39,-8.52,431121,8.0,5,湘江,111.626111,26.773889,燕子岩河,611H0052,永州市祁阳县文明铺镇龙江桥村,龙江桥,RR,1
2023-04-23T00:00:00.000Z,455.34,4.244,4,0.46,1.27,3,-,,463.9,-8.56,430726,19.0,2,澧水,111.019028,29.893389,乾沟,614K1034,常德市石门县雁池乡,里山河,RR,4
2023-04-23T00:00:00.000Z,698.36,15.78,5,2.19,1.38,3,708.15,2002-08-16T16:00:00.000Z,707.0,-8.64,431026,57.0,2,湘江,113.604306,25.402556,浙水,61108750,郴州市汝城县井坡镇,龙虎洞,RR,1
2023-04-23T00:00:00.000Z,372.80,4.83,4,0.50,1.00,3,-,,381.46,-8.66,431124,,2,湘江,111.385278,25.480556,濂溪河,611K0210,永州市道县月岩林场,云溪,RR,1
2023-04-23T00:00:00.000Z,329.32,5.931,5,3.09,-,3,-,,338.0,-8.68,431128,,2,湘江,112.243056,26.026111,新田河,611K0405,永州市新田县门楼下瑶族乡,两江口,RR,1
2023-04-23T00:00:00.000Z,196.00,5.25,5,0.81,0.01,3,-,,204.68,-8.68,431222,,2,沅水,110.4692,28.75333,杨溪,613K1007,怀化市沅陵县筲箕湾镇,田家坪,RR,3
2023-04-23T00:00:00.000Z,290.33,2.338,5,-,-,3,-,,299.03,-8.70,431128,,2,湘江,112.205833,25.701667,石羊河,611K0402,永州市新田县石羊镇,立新,RR,1
2023-04-23T00:00:00.000Z,414.29,20.0,4,20.00,35.00,3,-,,423.0,-8.71,433130,,2,沅水,109.3534,29.31908,酉水,613K0719,湘西州龙山县湾塘乡,湾塘,RR,3
2023-04-23T00:00:00.000Z,717.25,1.504,4,1.27,1.60,2,-,,726.0,-8.75,431003,35.0,2,湘江,113.132667,25.706667,秧溪河,611K0955,郴州市苏仙区五盖山镇,凉伞坪,RR,1
2023-04-23T00:00:00.000Z,586.21,6.408,5,0.30,-,3,-,,595.0,-8.79,430522,,2,资水,111.2731,27.50753,龙口溪,612K0218,邵阳市新邵县龙溪铺镇,下源,RR,2
2023-04-23T00:00:00.000Z,306.90,4.925,6,0.05,0.05,3,-,,315.75,-8.85,431022,,2,北江,112.6828,25.13667,南花溪,810K0007,郴州市宜章县黄沙镇,黄沙溪,RR,8
2023-04-23T00:00:00.000Z,229.89,2.35,5,2.43,-,3,-,,238.79,-8.90,430426,,2,湘江,111.6045,26.94617,蒋家桥,611K1304,衡阳市祁东县太和堂镇,江口,RR,1
2023-04-23T00:00:00.000Z,203.61,3.879,5,1.76,0.10,3,-,,212.6,-8.99,430426,,2,湘江,111.9461,26.87736,车壁塘,611K1302,衡阳市祁东县白地市镇,铁塘桥,RR,1
2023-04-23T00:00:00.000Z,127.60,3.92,6,0.50,0.50,3,138,1998-02-03T16:00:00.000Z,136.6,-9.00,430281,17.0,2,湘江,113.499194,27.735917,渌水,61112850,株洲市醴陵市东堡乡,望仙桥,RR,1
2023-04-23T00:00:00.000Z,279.94,49.573,5,14.20,12.00,4,290.4,2002-06-17T16:00:00.000Z,289.0,-9.06,450325,340.0,3,湘江,110.752223,25.609397,湘江,61100500,广西桂林市兴安县湘漓镇会龙村,五里峡,RR,1
2023-04-23T00:00:00.000Z,530.91,8.7,5,4.60,3.49,3,541.05,2001-06-16T16:00:00.000Z,540.0,-9.09,431022,80.0,2,北江,112.929722,25.460278,百母河,81002080,郴州市宜章县玉溪镇,黄岑,RR,8
2023-04-23T08:00:00.000Z,176.44,0.431,6,-,-,2,186.53,2010-05-11T16:00:00.000Z,185.53,-9.09,360302,,5,湘江,113.791472,27.715667,萍水河,611R8300,江西省萍乡市安源区青山镇源头村,石硖冲水库,RR,1
2023-04-23T00:00:00.000Z,1130.45,5.46,5,-,-,3,-,,1139.6,-9.15,431127,,2,湘江,112.049444,25.181667,中河,611K0350,永州市蓝山县紫良瑶族乡,高塘坪一级,RR,1
2023-04-23T00:00:00.000Z,976.20,0.819,4,0.10,0.10,2,-,,985.5,-9.30,431025,2.0,2,北江,112.761417,25.481389,水东河,810K0101,郴州市临武县水东镇烟竹塘村,烟竹塘,RR,8
2023-04-23T08:00:00.000Z,299.15,,6,-,-,3,-,,308.5,-9.35,431322,34.0,2,资水,111.385556,27.899111,小洋溪,612K1714,娄底市新化县曹家镇,梅花洞,RR,2
2023-04-23T00:00:00.000Z,441.11,10.96,5,5.97,2.00,3,-,,450.5,-9.39,431281,,2,沅水,110.2181,27.17144,母溪河,613K1929,怀化市洪江市熟坪乡,八面山,RR,3
2023-04-23T07:01:00.000Z,137.69,,6,-,-,3,-,,147.1,-9.41,430281,21.0,2,湘江,113.3579,27.44056,大障河,611K1701,株洲市醴陵市贺家桥镇,藕塘,RR,1
2023-04-23T00:00:00.000Z,185.55,4.25,5,1.62,-,3,-,,195.0,-9.45,430726,16.0,2,澧水,111.158472,29.639889,南溪,614K1035,常德市石门县白云乡,南溪,RR,4
2023-04-23T00:00:00.000Z,237.53,4.665,5,0.40,0.20,3,-,,247.0,-9.47,431124,,2,湘江,111.446389,25.581667,宜江,611K0211,永州市道县寿雁镇,乐海,RR,1
