时间,水位,流量,WPTN,警戒水位,OBHTZ,OBHTZTM,比警戒,HIS,ADDVCD,市,ATCUNIT,BGFRYM,主流,基本站,DRNA,DSTRVM,DTMEL,基准面,DTPR,ESSTYM,FRGRD,支流,LGTD,LOCALITY,LTTD,MODITIME,PHCD,河名,STAZT,STBK,STCD,站点编号,站点位置,站名站点类型,USFL,HN_NUM
2023-04-16T07:22:00.000Z,148.09,-,,-,-,,-,NaN,430802,张家界水利(山洪),山洪,,长江,山洪预警,-,,,黄海,,201209,5,澧水,110.539694,湖南水文,29.135,2023-04-14T05:11:27.000Z,TJT,澧水,,,614H0008,张家界市永定区阳湖坪街道田家台社区,田家台,ZZ,1,4
2023-04-16T08:00:00.000Z,27.94,-,4,-,-,,-,NaN,430602,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,洞庭湖,113.121389,湖南水文,29.403333,2023-04-14T05:12:29.000Z,DFH,洞庭湖,,,615H0005,岳阳市岳阳楼区洞庭办事处东风湖,东风湖,ZZ,1,5
2023-04-16T08:00:00.000Z,126.19,-,,-,-,,-,NaN,430626,岳阳,水文,201310,长江,中小河流,225,12.0,,黄海,0.0,201305,3,洞庭湖,113.945278,湖南水文,28.839444,2023-04-14T05:11:55.000Z,HP,木瓜河,,1,615E2000,岳阳市平江县木金乡和平村,和平,ZZ,1,5
2023-04-16T08:00:00.000Z,109.27,-,,-,-,,-,NaN,430482,衡阳,水文,201310,长江,中小河流,160,52.0,,85基准,0.0,201304,3,湘江,112.2705,湖南水文,26.282556,2023-04-14T05:11:55.000Z,YZ,宜水,,,611E0800,衡阳市常宁市洋泉镇洋洲村,洋洲,ZZ,1,1
2023-04-16T08:00:00.000Z,0.06,-,6,-,-,,-,NaN,430224,株洲水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201304,5,湘江,113.6875,湖南水文,26.801667,2023-04-14T05:12:09.000Z,YT,沤江,,,611H1604,株洲市茶陵县严塘镇尤最村,严塘,ZZ,1,1
2023-04-16T07:00:00.000Z,236.20,-,4,-,-,,-,NaN,430521,邵阳,水文,201804,长江,防汛站,-,,,假定,,201805,4,资水,111.647222,湖南水文,27.275556,2023-04-14T05:11:49.000Z,WN,邵水,,,612F0150,邵阳市邵东市牛马司镇湾泥村,湾泥,ZZ,1,2
2023-04-16T08:00:00.000Z,75.06,-,6,-,-,,-,NaN,431121,永州,水文,201310,长江,中小河流,1802,4.0,,黄海,0.0,201501,3,湘江,111.962002,湖南水文,26.418055,2023-04-14T05:11:54.000Z,YQ,白水,,1,611E0580,永州市祁阳县白水镇杨桥村,杨桥,ZZ,1,1
2023-04-16T08:00:00.000Z,130.82,45.2,,-,-,,-,NaN,431226,五凌电力,水利,,长江,五凌电力,-,,,,,,4,沅水,109.82972,贵州水文,27.85972,2019-10-25T07:32:47.000Z,,沅水,,,WL000018,五凌公司,陶伊(五),ZQ,1,3
2023-04-16T08:00:00.000Z,295.12,-,6,-,-,,-,NaN,430225,株洲水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201304,5,湘江,113.803333,湖南水文,26.344167,2023-04-14T05:11:47.000Z,SKZ,河漠水,,,611H1650,株洲市炎陵县水口镇水西村,水口镇,ZZ,1,1
2023-04-16T00:14:10.000Z,305.42,-,,-,-,,-,NaN,430524,邵阳水利(山洪),山洪,201301,长江,山洪预警,-,,,假定,,201209,5,资水,111.162083,湖南水文,27.473778,2023-04-14T05:11:31.000Z,GP,石马江,,,612H0415,邵阳市隆回县高坪镇小坳村,高坪,ZZ,1,2
2023-04-16T08:00:00.000Z,208.44,-,6,-,-,,-,NaN,430503,邵阳,水文,,长江,中小河流,12074,426.0,,黄海,,201605,3,资水,111.375222,湖南水文,27.192278,2023-04-14T05:11:28.000Z,SYFSZ,资水,,,61200550,邵阳市大祥区雨溪镇塘瑶村,邵阳附属站,ZZ,1,2
2023-04-16T08:00:00.000Z,357.04,-,,-,-,,-,NaN,431026,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,黄海,,201105,5,赣江,113.853056,湖南水文,25.566389,2023-04-14T05:12:25.000Z,QT,章江,,,623G0050,郴州市汝城县集益乡桥头村,桥头,ZZ,1,8
2023-04-16T08:00:00.000Z,136.63,-,6,-,-,,-,NaN,430224,株洲,水文,201310,长江,中小河流,-,,,假定,0.0,201305,3,湘江,113.74625,湖南水文,26.967,2023-04-14T05:12:21.000Z,ZZ,洲陂,,0,611E1900,株洲市茶陵县火田镇洲陂村,洲陂,ZZ,1,1
2023-04-16T08:00:00.000Z,29.95,-,6,-,-,,-,NaN,430781,常德,水文,201310,长江,中小河流,-,,-2.155,假定(85基准),,201305,3,洞庭湖,111.929167,湖南水文,29.534167,2023-04-14T05:10:51.000Z,XZ,澧水洪道,,,615E0260,常德市津市市新洲镇车渚村,新洲,ZZ,1,5
2023-04-16T08:00:00.000Z,27.91,-,6,-,-,,-,NaN,430921,洞庭湖分中心,水文,,长江,长江委水文,-,,,,,,2,洞庭湖,112.5,长江委水文,28.966667,2019-10-29T10:09:25.000Z,HMZ,草尾河,,0,61508001,益阳市沅江市黄茅洲镇黄茅洲社区,黄茅洲,ZZ,1,5
2023-04-16T05:35:00.000Z,38.13,13.3,5,-,-,,-,NaN,430302,湘潭,水文,201310,长江,中小河流,120,10.0,,85基准,,201312,3,湘江,112.836389,湖南水文,27.880556,2023-04-14T05:12:06.000Z,HY,花园河,,0,611E2620,湘潭市雨湖区长城乡花园村,花园,ZZ,1,1
2023-04-16T08:00:00.000Z,28.53,-,6,-,-,,-,NaN,430623,洞庭湖分中心,,201604,长江,长江委水文,-,,,,,201601,2,西洞庭湖,112.366667,长江委水文,29.533333,2019-10-29T10:09:21.000Z,MTH,藕池河(北支),,,61502800,岳阳市华容县梅田湖镇梅田社区,梅田湖,ZZ,1,5
2023-04-16T07:41:53.000Z,327.35,-,,-,-,,-,NaN,431229,怀化水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,沅水,109.607778,湖南水文,26.484167,2023-04-14T05:10:38.000Z,HJQ,横江桥溪,,,613H1703,怀化市靖州县渠阳镇横江桥村,横江桥,ZZ,1,3
2023-04-16T08:00:00.000Z,60.13,14.5,,-,-,,-,NaN,430725,常德,水文,,长江,中小河流,524,11.0,,黄海,,201606,3,沅水,111.091556,湖南水文,28.91,2023-04-14T05:12:38.000Z,GYS,大洑溪,,,613E2620,常德市桃源县观音寺镇姚家坪村,观音寺,ZQ,1,3
2023-04-16T08:00:00.000Z,57.02,-,6,-,-,,-,NaN,430722,常德水利(山洪),山洪,,长江,山洪预警,-,58.0,,假定,,201212,5,洞庭湖,112.266361,湖南水文,28.830889,2023-04-14T05:11:29.000Z,LJSSZ,南湖撇洪河,,,615H0910,常德市汉寿县蒋家嘴镇鹿角山垸,鹿角山水闸,ZZ,1,5
2023-04-16T08:00:00.000Z,241.52,-,6,-,-,,-,NaN,430923,益阳,水文,,长江,中小河流,131,35.0,,85基准,,201607,3,资水,110.851111,湖南水文,28.299167,2023-04-14T05:11:36.000Z,LBX,洋溪,,,612E2390,益阳市安化县奎溪镇新龙村,六步溪,ZQ,1,2
2023-04-16T06:11:42.000Z,509.05,-,,-,-,,-,NaN,431229,怀化水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,沅水,109.412778,湖南水文,26.613056,2023-04-14T05:11:33.000Z,FXC,广坪河,,,613H1705,怀化市靖州县三锹乡三锹村,枫香村,ZZ,1,3
2023-04-16T08:00:00.000Z,240.44,-,4,-,-,,-,NaN,430521,邵阳,水文,201804,长江,防汛站,-,,,假定,,201805,4,资水,111.638056,湖南水文,27.272778,2023-04-14T05:11:29.000Z,LT,邵水,,,612F0160,邵阳市邵东市牛马司镇老龙潭村320国道与西洋江交汇处,龙潭,ZZ,1,2
2023-04-16T08:00:00.000Z,160.03,-,6,-,-,,-,NaN,430224,株洲水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201304,5,湘江,113.637222,湖南水文,26.8725,2023-04-14T05:11:47.000Z,YZ,茶水,,,611H1608,株洲市茶陵县腰陂镇东南村,腰陂,ZZ,1,1
2023-04-16T08:00:00.000Z,28.48,-,,-,-,,-,NaN,430903,益阳,水文,201807,长江,防汛站-内湖共享,-,,,,,201807,4,资水,112.518526,湖南水文,28.522431,2023-04-14T05:12:09.000Z,ZGQZN,兰溪河,,,612F1021,益阳市赫山区,斋公桥闸(内),ZZ,1,2
2023-04-16T08:00:00.000Z,27.63,-,6,-,-,,-,NaN,430623,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,,,201911,5,洞庭湖,112.494301,湖南水文,29.535192,2023-04-14T05:12:29.000Z,CTH,藕池河东支,,,615H0204,岳阳市华容县鲇鱼须镇,蔡田湖,ZZ,1,5
2023-04-16T08:00:00.000Z,0.01,-,6,-,-,,-,NaN,430321,湘潭水利(山洪),山洪,201301,长江,山洪预警,-,,,假定,,201203,5,湘江,112.729167,湖南水文,27.796944,2023-04-14T05:12:00.000Z,ST,涟水,,,611H2559,湘潭市湘潭县石潭镇涟滨村撇洪渠入河口,石潭,ZZ,1,1
2023-04-16T08:00:00.000Z,23.79,-,6,-,-,,-,NaN,430624,岳阳,水文,201806,长江,防汛站-内湖,-,,,,,201805,4,湘江,112.818006,湖南水文,28.63547,2023-04-14T05:12:33.000Z,HHKXJW,湘江洪道东支,,,615F0320,岳阳市湘阴县,浩河口湘江尾闾,ZZ,1,1
2023-04-16T08:00:00.000Z,110.49,-,,-,-,,-,NaN,430821,张家界,水文,,长江,中小河流,210,18.0,,85基准,,201508,3,澧水,111.172806,湖南水文,29.381667,2023-04-14T05:12:39.000Z,LX,零溪河,,,614E2200,张家界市慈利县零溪镇拣花村,零溪,ZQ,1,4
2023-04-16T08:00:00.000Z,28.83,-,5,-,-,,-,NaN,430681,岳阳,水文,201310,长江,中小河流,4643,26.0,,吴淞,,201305,3,洞庭湖,113.081944,湖南水文,28.818333,2023-04-14T05:10:29.000Z,ZL,汨罗江,,0,615E9990,岳阳市汨罗市归义镇龙舟社区,汨罗,ZZ,1,5
2023-04-16T08:00:00.000Z,287.12,-,,-,-,,-,NaN,430822,张家界,水文,,长江,中小河流,470,6.7,,85基准,,201508,3,澧水,110.203611,湖南水文,29.42,2023-04-14T05:11:52.000Z,ZY,郁水,,,614E1450,张家界市桑植县澧源镇何家坪社区,澧源,ZQ,1,4
2023-04-16T08:00:00.000Z,38.71,3.1,6,-,-,,-,NaN,430626,岳阳,水文,,长江,中小河流,334,5.0,,黄海,,201601,3,洞庭湖,113.183333,湖南水文,28.733333,2023-04-14T05:11:45.000Z,QD,车对河,,,615E2210,岳阳市平江县伍市镇桥墩村,桥墩,ZQ,1,5
2023-04-16T08:00:00.000Z,101.34,15.1,,-,-,,-,NaN,430725,常德,水文,,长江,中小河流,490,39.3,,85基准,,201606,3,沅水,111.135806,湖南水文,28.655583,2023-04-14T05:12:02.000Z,SYP,夷望溪,,,613E2680,常德市桃源县茶庵铺镇松阳坪村,松阳坪,ZQ,1,3
2023-04-16T08:00:00.000Z,33.96,-,4,-,-,,-,NaN,430302,湘潭水利(山洪),山洪,201310,长江,山洪预警,-,,,假定,,201302,5,湘江,112.934722,湖南水文,27.870833,2023-04-14T05:11:52.000Z,HTH,护潭河,,,611H2502,湘潭市雨湖区护潭乡文昌村,护潭河,ZZ,1,1
2023-04-16T08:00:00.000Z,54.73,2.535,6,-,-,,-,NaN,430181,长沙,水文,202201,长江,防汛站,-,,,,,202201,4,湘江,113.345278,湖南水文,27.934444,2023-04-14T05:12:00.000Z,GQ,涧江,,,611F2000,长沙市浏阳市官桥镇九龙村,官桥,ZQ,1,1
2023-04-16T08:00:00.000Z,18.86,-,6,-,-,,-,NaN,431222,怀化,水文,201710,长江,基本站,311,21.5,114.606,冻结(黄海),,201801,1,沅水,110.406333,湖南水文,28.665167,2023-04-14T05:12:32.000Z,JMX,深溪,,,61314650,怀化市沅陵县借母溪乡田家村,借母溪,ZQ,1,3
2023-04-16T08:00:00.000Z,94.48,-,6,-,-,,-,NaN,430529,邵阳,水文,,长江,中小河流,243,10.0,,假定,,201510,2,沅水,110.266667,湖南水文,26.316667,2023-04-14T05:10:47.000Z,DQT,界背水,,1,613E0970,邵阳市城步县儒林镇大桥头村,大桥头,ZQ,1,3
2023-04-16T08:00:00.000Z,85.91,5.479,,-,-,,-,NaN,360302,宜春水文局,,,长江,江西水文,-,,,,,,5,湘江,113.8587,江西水文,27.6338,2020-05-22T02:22:55.000Z,KZQ,萍水,,,61136355,江西省萍乡市安源区康庄桥附近,康庄桥,ZZ,1,1
2023-04-16T07:03:04.000Z,168.52,-,,-,-,,-,NaN,431271,怀化水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201005,5,沅水,110.006111,湖南水文,27.112778,2023-04-14T05:11:51.000Z,TLY,桃李园溪,,,613H9507,怀化市洪江区桂花园乡堆边村,桃李园,ZZ,1,3
2023-04-16T08:00:00.000Z,27.07,-,,-,-,,-,NaN,430921,益阳,水文,201807,长江,防汛站-内湖共享,-,,,,,201807,4,洞庭湖,112.539557,湖南水文,29.262206,2023-04-14T05:11:34.000Z,XDP,洞庭湖,,,615F1461,益阳市南县,明山(内),ZZ,1,5
2023-04-16T08:00:00.000Z,619.62,-,,-,-,,-,NaN,433130,湘西,水文,,长江,中小河流,187,,,85基准,,201606,3,沅水,109.412222,湖南水文,29.238333,2023-04-14T05:10:05.000Z,ZTZ,皮渡河,,,613E1850,湘西州龙山县召市镇召市社区,招头寨,ZQ,1,3
2023-04-16T08:00:00.000Z,227.22,-,4,-,-,,-,NaN,430524,邵阳,水文,,长江,中小河流,375,5.0,,假定,,201510,2,资水,110.95,湖南水文,27.1,2023-04-14T05:11:34.000Z,SGS,小江,,0,612E1175,邵阳市隆回县三阁司镇优先村,三阁司,ZQ,1,2
2023-04-16T08:00:00.000Z,28.86,146.44,,-,-,,-,NaN,430105,长沙,水文,,长江,防汛站,4657,1.7,,85基准,,201810,4,湘江,112.988167,湖南水文,28.24225,2023-04-14T05:12:00.000Z,SJZ,浏渭河,,,611F1804,长沙市开福区伍家岭街道陈家湖社区,三角洲,ZQ,1,1
2023-04-16T08:00:00.000Z,353.52,-,6,-,-,,-,NaN,430726,常德,水文,201310,长江,中小河流,-,,,假定,0.0,201401,3,澧水,110.699667,湖南水文,29.805306,2023-04-14T05:12:35.000Z,AX,黄虎港,,,614E2440,常德市石门县罗坪乡安溪村,安溪,ZZ,1,4
2023-04-16T08:00:00.000Z,444.20,-,6,-,-,,-,NaN,430527,邵阳,水文,201805,长江,防汛站,-,,,85基准,,201805,3,沅水,110.18,湖南水文,26.809722,2023-04-14T05:11:41.000Z,XWC,河口溪,,,613F2690,邵阳市绥宁县长铺镇枫木塘,新屋场,ZZ,1,3
2023-04-16T08:00:00.000Z,29.37,-,6,-,-,,-,NaN,430703,常德,水文,201806,长江,防汛站-内湖人工,-,,,,,201805,4,洞庭湖,111.874335,湖南水文,29.007793,2023-04-14T05:12:35.000Z,NBTDPN,栏小河,,,615F0702,常德市鼎城区,牛鼻滩电排(内),ZZ,1,5
2023-04-16T08:00:00.000Z,244.79,-,5,-,-,,-,NaN,430524,邵阳,水文,201701,长江,中小河流,6656,514.0,,黄海,,201506,3,资水,111.036111,湖南水文,27.096111,2023-04-14T05:12:30.000Z,LHFZZ,资水,,,61200310,邵阳市隆回县北山镇新元村,隆回辅助站,ZZ,1,2
2023-04-16T08:00:00.000Z,23.28,-,,-,-,,-,NaN,430603,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,长江,113.188889,湖南水文,29.490833,2023-04-14T05:10:21.000Z,XGG_CJ,长江,,,615H0019,岳阳市云溪区永济乡杨树港村,象骨港(长江),ZZ,1,6
2023-04-16T08:00:00.000Z,290.98,-,5,-,-,,-,NaN,433130,湘西水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,沅水,109.406944,湖南水文,28.953056,2023-04-14T05:10:56.000Z,JSHD,贾市河,,,613H0707,湘西州龙山县贾市乡街上村,贾市河道,ZZ,1,3
2023-04-16T08:00:00.000Z,79.04,1.2,,-,-,,-,NaN,360313,宜春水文局,,,长江,江西水文,-,,,,,,5,湘江,113.654722,江西水文,27.431944,2020-05-22T02:22:55.000Z,SQ,草水,,,61136653,江西省萍乡市湘东区东桥镇东桥村,石前,ZZ,1,1
2023-04-16T08:00:00.000Z,177.98,1.5,6,-,-,,-,NaN,431322,娄底,水文,,长江,中小河流,291,,,假定,0.0,201508,3,资水,111.181389,湖南水文,27.663056,2023-04-14T05:11:42.000Z,YX,洋溪,,0,612E1920,娄底市新化县洋溪镇中一村,洋溪,ZQ,1,2
2023-04-16T07:16:00.000Z,204.80,-,,-,-,,-,NaN,430802,张家界水利(山洪),山洪,,长江,山洪预警,308,,,黄海,,201209,5,澧水,110.330194,湖南水文,29.215389,2023-04-14T05:12:04.000Z,MXXYHD,茅溪河,,,614H0009,张家界市永定区尹家溪镇太极村,茅溪下游河道,ZZ,1,4
2023-04-15T22:00:00.000Z,32.07,-,4,-,-,,-,NaN,430725,常德水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201212,5,沅水,111.512472,湖南水文,29.079667,2023-04-14T05:12:22.000Z,ZX,陬溪,,,613H2216,常德市桃源县陬市镇长乐村,陬溪,ZZ,1,3
