时间,水位,流量,WPTN,警戒水位,OBHTZ,OBHTZTM,比警戒,HIS,ADDVCD,市,ATCUNIT,BGFRYM,主流,基本站,DRNA,DSTRVM,DTMEL,基准面,DTPR,ESSTYM,FRGRD,支流,LGTD,LOCALITY,LTTD,MODITIME,PHCD,河名,STAZT,STBK,站点编号,站点位置,站名,站点类型,USFL,HN_NUM
2023-04-30T07:00:00.000Z,26.09,-,5,-,-,,-,NaN,430603,岳阳,水文,,长江,中小河流,242,4.0,,吴淞,,201412,3,洞庭湖,113.316667,湖南水文,29.566667,2023-04-14T05:11:56.000Z,LC,鸭栏河,,0,615E2810,岳阳市云溪区陆城镇香铺村,陆城,ZQ,1,5
2023-04-30T07:00:00.000Z,93.33,-,4,-,102.26,1977-06-09T16:00:00.000Z,-,-8.93,430223,株洲,水文,,长江,防汛水基本雨,-,,,,,195601,1,湘江,113.694333,湖南水文,27.262083,2023-04-14T05:12:11.000Z,HFQ,攸水,,0,61111300,株洲市攸县黄丰桥镇丰陇村,黄丰桥,ZZ,1,1
2023-04-30T07:00:00.000Z,25.27,-,6,-,-,,-,NaN,430611,岳阳,水文,,长江,中小河流,214,,,黄海,0.0,201212,3,洞庭湖,112.733333,湖南水文,29.45,2023-04-14T05:10:20.000Z,QLH,华容河,,0,615E2910,岳阳市君山区钱粮湖镇三分店村,钱粮湖,ZZ,1,5
2023-04-30T07:00:00.000Z,29.23,-,6,-,-,,-,NaN,430623,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,,,201911,5,洞庭湖,112.69099,湖南水文,29.195083,2023-04-14T05:12:01.000Z,HZKH,洞庭湖,,,615H0214,岳阳市华容县兴盛电排,湖子口河,ZZ,1,5
2023-04-30T07:00:00.000Z,27.03,-,6,-,-,,-,NaN,430603,岳阳,水文,201806,长江,防汛站-内湖,-,,,,,201805,4,长江,113.575933,湖南水文,29.817898,2023-04-14T05:11:14.000Z,TSJZW,长江,,,615F0000,岳阳市云溪区,铁山咀闸(外),ZZ,1,6
2023-04-30T07:25:00.000Z,26.33,-,6,-,-,,-,NaN,430621,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,洞庭湖,113.085278,湖南水文,29.247778,2023-04-14T05:12:10.000Z,MTZ,调蓄湖,,,615H0104,岳阳市岳阳县麻塘镇调蓄湖,麻塘镇,ZZ,1,5
2023-04-30T07:30:00.000Z,54.18,-,6,-,63.01,2017-07-01T11:50:00.000Z,-,-8.83,430182,长沙,水文,,长江,基本站,563,8.0,-2.169,冻结(85基准),,195401,1,湘江,112.516667,湖南水文,28.166667,2023-04-14T05:12:13.000Z,SBZ,乌江,,0,61116900,长沙市宁乡市坝塘镇沩乌村,石坝子,ZQ,1,1
2023-04-30T07:00:00.000Z,136.07,-,6,-,-,,-,NaN,430626,岳阳,水文,,长江,防汛站,670,20.0,,假定,,201706,3,洞庭湖,113.231389,湖南水文,28.926944,2023-04-14T05:12:33.000Z,GN,昌江,,0,615F0401,岳阳市平江县南江镇高南村,高南,ZZ,1,5
2023-04-30T07:15:00.000Z,94.50,-,,-,-,,-,NaN,360302,宜春水文局,,,长江,江西水文,-,,,,,,5,湘江,113.882027,江西水文,27.608833,2020-05-22T02:22:55.000Z,AY,萍水河,,0,61136370,江西省萍乡市安源区安源镇镇政府,安源,ZZ,1,1
2023-04-30T07:00:00.000Z,3.62,-,6,-,-,,-,NaN,431281,怀化,水文,,长江,洪水易发,51,4.8,,假定,0.0,201012,2,沅水,110.099722,湖南水文,27.311111,2023-04-14T05:10:43.000Z,LTX,龙田溪,,1,61307820,怀化市洪江市安江镇金花村二组,龙田溪,ZZ,1,3
2023-04-30T07:00:00.000Z,26.93,-,6,-,-,,-,NaN,430623,岳阳,水文,201806,长江,防汛站-内湖,-,,,,,201805,4,洞庭湖,112.666322,湖南水文,29.493703,2023-04-14T05:11:52.000Z,PJD,华容河,,,615F0220,岳阳市华容县,潘家渡,ZZ,1,5
2023-04-30T07:00:00.000Z,26.32,-,,-,-,,-,NaN,430921,益阳,水文,201807,长江,防汛站-内湖共享,-,,,,,201807,4,洞庭湖,112.705706,湖南水文,29.105152,2023-04-14T05:10:03.000Z,DDKZDP,洞庭湖,,,615F1412,益阳市南县,大东口闸电排(外),ZZ,1,5
2023-04-30T07:00:00.000Z,29.20,-,4,-,-,,-,NaN,430624,岳阳,水文,,长江,防汛、航运站,-,,,黄海,,202110,4,洞庭湖,112.6067,湖南水文,28.745,2023-04-14T05:11:47.000Z,YPT,资水,,,615F0312,岳阳市湘阴县湘滨镇易婆塘村,易婆塘,ZZ,1,5
2023-04-30T07:00:00.000Z,49.69,-,,-,-,,-,NaN,431222,怀化水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,沅水,110.788056,湖南水文,28.426944,2023-04-14T05:10:40.000Z,DJP,雷溪,,,613H1001,怀化市沅陵县杜家坪乡集镇,杜家坪,ZZ,1,3
2023-04-30T07:00:00.000Z,28.98,-,6,-,-,,-,NaN,430681,岳阳,水文,201310,长江,中小河流,4643,26.0,,吴淞,,201305,3,洞庭湖,113.081944,湖南水文,28.818333,2023-04-14T05:10:29.000Z,ZL,汨罗江,,0,615E9990,岳阳市汨罗市归义镇龙舟社区,汨罗,ZZ,1,5
2023-04-30T07:00:00.000Z,33.57,-,6,-,-,,-,NaN,430723,常德水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201212,5,洞庭湖,111.894417,湖南水文,29.658167,2023-04-14T05:12:20.000Z,ZDK2,澹水下游,,,615H1004,常德市澧县小渡口镇五公村,中渡口2,ZZ,1,5
2023-04-30T07:00:00.000Z,33.74,-,5,-,-,,-,NaN,430302,湘潭水利(山洪),山洪,201310,长江,山洪预警,-,,,假定,,201302,5,湘江,112.934722,湖南水文,27.870833,2023-04-14T05:11:52.000Z,HTH,护潭河,,,611H2502,湘潭市雨湖区护潭乡文昌村,护潭河,ZZ,1,1
2023-04-30T07:20:00.000Z,78.46,-,4,-,-,,-,NaN,431121,永州水利(山洪),山洪,201301,长江,山洪预警,25,9.0,,黄海,,201301,5,湘江,111.869722,湖南水文,26.593333,2023-04-14T05:11:56.000Z,DJQ,湘江,,,611H0070,永州市祁阳县浯溪镇东江村,东江桥,ZZ,1,1
2023-04-30T07:32:00.000Z,35.43,35.4,,-,42.65,1962-06-26T16:00:00.000Z,-,-7.22,430421,衡阳,水文,,长江,基本站,1020,97.0,48.419,冻结(黄海),,195801,1,湘江,112.316667,湖南水文,27.15,2023-04-14T05:11:11.000Z,SMK,蒸水,,1,61107100,衡阳市衡阳县三湖镇新阳村,石门坎,ZQ,1,1
2023-04-30T07:00:00.000Z,152.31,231.5,,-,-,,-,NaN,431281,五凌电力,水利,,长江,五凌电力,-,,,,,,4,沅水,110.27194,贵州水文,27.48333,2019-10-25T07:32:47.000Z,,沅水,,,WL000017,五凌公司,安江(五),ZQ,1,3
2023-04-30T07:00:00.000Z,87.36,-,6,-,-,,-,NaN,430725,常德,水文,,长江,洪水易发,61,18.6,,85基准,,201007,2,沅水,111.241917,湖南水文,28.649944,2023-04-14T05:10:57.000Z,YXQ,大杨溪,,0,61314960,常德市桃源县杨溪桥镇杨溪桥村,杨溪桥,ZZ,1,3
2023-04-30T07:00:00.000Z,287.64,-,,-,-,,-,NaN,500241,五凌电力,水利,,长江,五凌电力,-,,,,,,4,沅水,109.25278,贵州水文,28.77528,2019-10-25T07:32:46.000Z,ST,沅水,,,WL000006,五凌公司,石堤坝上(五),ZZ,1,3
2023-04-30T07:00:00.000Z,30.88,-,4,-,-,,-,NaN,430722,常德,水文,201806,长江,防汛站-内湖,-,,,,,201805,4,洞庭湖,111.929824,湖南水文,28.844237,2023-04-14T05:12:01.000Z,FSK,南湖撇洪河,,,615F0904,常德市汉寿县,翻水口,ZZ,1,5
2023-04-30T07:20:00.000Z,278.24,-,4,-,-,,-,NaN,431228,怀化水利(山洪),山洪,,长江,山洪预警,-,,,黄海,,202005,5,沅水,109.395983,湖南水文,27.400817,2023-04-14T05:10:43.000Z,zytbx,舞水,1.0,,613H1615,怀化市芷江县新店坪镇皇后滩村,春阳滩坝(下),ZZ,1,3
2023-04-30T07:00:00.000Z,84.61,-,,-,-,,-,NaN,360302,宜春水文局,,201209,长江,江西水文,432,,-1.65,假定,,201209,1,湘江,113.839111,江西水文,27.617611,2019-10-29T10:08:58.000Z,PX,萍水,,0,61136350,江西省萍乡市安源区丹江街道,萍乡,ZZ,1,1
2023-04-30T07:30:00.000Z,23.00,-,6,-,-,,-,NaN,430621,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,洞庭湖,112.966944,湖南水文,29.086389,2023-04-14T05:10:26.000Z,ZZNH,洞庭湖,,,615H0101,岳阳市岳阳县中洲乡中洲垸北套电,中洲(内湖),ZZ,1,5
2023-04-30T07:00:00.000Z,810.46,-,6,-,-,,-,NaN,431027,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,黄海,,201209,5,湘江,113.940336,湖南水文,26.076387,2023-04-14T05:10:26.000Z,LXGC,沤江,,,611H0800,郴州市桂东县沤江镇罗霄社区,罗霄广场,ZZ,1,1
2023-04-30T00:00:00.000Z,36.05,-,6,-,-,,-,NaN,430621,岳阳水利(山洪),山洪,201807,长江,山洪预警,-,,,其它,,201805,5,洞庭湖,113.0625,湖南水文,29.185555,2023-04-14T05:10:41.000Z,MJH,洞庭湖,,,615H0109,岳阳市岳阳县荣家湾镇,毛家湖,ZZ,1,5
2023-04-30T07:20:00.000Z,26.35,-,5,-,-,,-,NaN,430921,益阳,水文,201806,长江,防汛站-内湖,-,,,,,201805,4,洞庭湖,112.548215,湖南水文,29.299699,2023-04-14T05:11:57.000Z,MSDPN,大通湖,,,615F1460,益阳市南县,明山电排内,ZZ,1,5
2023-04-30T07:00:00.000Z,29.06,-,6,-,-,,-,NaN,430624,岳阳水利(山洪),山洪,201812,长江,山洪预警,-,,,其它,,201812,5,洞庭湖,112.627028,湖南水文,28.661056,2023-04-14T05:11:46.000Z,NHZ,资水,,,615H0309,岳阳市湘阴县南湖洲镇南湖水管会上游800米,南湖洲,ZZ,1,5
2023-04-30T07:00:00.000Z,26.95,-,,-,-,,-,NaN,430921,益阳,水文,201807,长江,防汛站-内湖共享,-,,,,,201807,4,洞庭湖,112.539557,湖南水文,29.262206,2023-04-14T05:11:34.000Z,XDP,洞庭湖,,,615F1461,益阳市南县,明山(内),ZZ,1,5
2023-04-30T07:00:00.000Z,161.86,-,,-,-,,-,NaN,431002,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,85基准,,201209,5,湘江,112.887417,湖南水文,25.84025,2023-04-14T05:12:22.000Z,THXHD,华同河,,,611H0521,郴州市北湖区华塘镇同和村,同和乡河道,ZZ,1,1
2023-04-30T07:05:00.000Z,24.19,-,5,-,-,,-,NaN,430603,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,洞庭湖,113.191389,湖南水文,29.489444,2023-04-14T05:10:58.000Z,XGG_NH,象骨港,,,615H0011,岳阳市云溪区永济乡杨树港村,象骨港(内河),ZZ,1,5
2023-04-30T07:00:00.000Z,51.05,366.429,,-,-,,-,NaN,431222,五凌电力,水利,,长江,五凌电力,-,,,,,,4,沅水,110.88944,贵州水文,28.76306,2019-10-25T07:32:47.000Z,,沅水,,,WL000016,五凌公司,五强溪坝下(五),ZQ,1,3
2023-04-30T07:00:00.000Z,50.92,-,4,-,-,,-,NaN,430381,湘潭,水文,201310,长江,中小河流,60,8.0,,假定,0.0,201312,3,湘江,112.515444,湖南水文,27.799056,2023-04-14T05:12:32.000Z,DQB,菜石江,,0,611E2560,湘潭市湘乡市龙洞镇泉湖村,大桥埠,ZZ,1,1
2023-04-30T06:00:00.000Z,36.67,-,4,-,-,,-,NaN,430781,常德,水文,201804,长江,防汛站,-,16.5,-1.907,吴淞(黄海),,201801,4,洞庭湖,111.948617,湖南水文,29.282252,2023-04-14T05:12:21.000Z,XMZW,冲柳撇洪河,,1,615F1301,常德市津市市新福村,新民闸(外),ZZ,1,5
2023-04-30T06:00:00.000Z,29.85,-,6,-,-,,-,NaN,430902,益阳水利(山洪),山洪,201212,长江,山洪预警,-,,,85基准,,201209,5,资水,112.184444,湖南水文,28.604722,2023-04-14T05:11:50.000Z,XH,新河,,,612H1053,益阳市资阳区新桥河镇,新河,ZZ,1,2
2023-04-30T07:20:00.000Z,175.65,1.2,4,-,-,,-,NaN,431381,娄底,水文,,长江,中小河流,42,,,假定,0.0,201508,3,资水,111.487778,湖南水文,27.662222,2023-04-14T05:11:36.000Z,MY,柳溪,,0,612E1810,娄底市冷水江市沙塘湾街道新民村,毛易,ZQ,1,2
2023-04-30T07:00:00.000Z,27.29,-,6,-,-,,-,NaN,430623,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,,,201911,5,洞庭湖,112.666656,湖南水文,29.342192,2023-04-14T05:11:00.000Z,CQZDH,藕池河东支,,,615H0205,岳阳市华容县插旗镇,插旗镇东湖,ZZ,1,5
2023-04-30T07:00:00.000Z,25.60,-,,-,-,,-,NaN,430903,益阳,水文,201807,长江,防汛站-内湖共享,-,,,,,201807,4,湘江,112.706558,湖南水文,28.630803,2023-04-14T05:10:54.000Z,XQSZW,湘江,,,611F2735,益阳市赫山区,新泉寺闸(外),ZZ,1,1
2023-04-30T07:00:00.000Z,30.00,-,6,-,-,,-,NaN,430623,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,,,201911,5,洞庭湖,112.815692,湖南水文,29.745322,2023-04-14T05:12:25.000Z,TSY,长江,,,615H0207,岳阳市华容县东山镇塔市驿,塔市驿,ZZ,1,5
2023-04-30T07:22:59.000Z,341.58,-,,-,-,,-,NaN,431081,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,85基准,,201209,5,湘江,113.475503,湖南水文,25.573681,2023-04-14T05:12:41.000Z,ZS,浙水,,,611H0950,郴州市资兴市黄草镇羊兴村,浙水,ZZ,1,1
2023-04-30T07:00:00.000Z,28.27,-,4,-,-,,-,NaN,430623,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,,,201911,5,洞庭湖,112.598793,湖南水文,29.479141,2023-04-14T05:11:45.000Z,SHZ,华容河,,,615H0209,岳阳市华容县章华镇,三河闸,ZZ,1,5
2023-04-30T07:25:00.000Z,78.01,17.6,,-,-,,-,NaN,430626,岳阳,水文,,长江,中小河流,321,4.0,,黄海,,201412,3,洞庭湖,113.716667,湖南水文,28.633333,2023-04-14T05:12:30.000Z,SS,钟洞,,,615E2120,岳阳市平江县三市镇,三市,ZQ,1,5
2023-04-30T07:30:00.000Z,181.91,0.5,,-,183.64,1998-06-15T16:00:00.000Z,-,-1.73,430181,长沙,水文,,长江,基本站,22,18.9,-1.882,冻结(85基准),,195801,1,湘江,113.733889,湖南水文,28.366389,2023-04-14T05:12:40.000Z,QS,宝盖河,,1,61115200,长沙市浏阳市古港镇宝盖寺村,清水,ZQ,1,1
2023-04-30T07:00:00.000Z,233.41,-,,-,-,,-,NaN,431022,郴州水利(山洪),山洪,201301,珠江,山洪预警,-,,,黄海,,201105,5,北江,112.724191,湖南水文,25.040328,2023-04-14T05:11:27.000Z,ZTD,乐水,,,810G0460,郴州市宜章县东风乡笠头洞村,笠头洞,ZZ,1,8
2023-04-30T07:00:00.000Z,29.90,181.1,,-,37.62,2017-06-30T16:00:00.000Z,-,-7.72,430626,岳阳,水文,200507,长江,基本站,4179,48.0,,黄海,,200507,1,洞庭湖,113.233333,湖南水文,28.783333,2023-04-14T05:10:55.000Z,WS,汨罗江,,0,61510350,岳阳市平江县伍市镇居委会,伍市,ZQ,1,5
2023-04-30T07:00:00.000Z,29.21,-,6,-,-,,-,NaN,430602,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,洞庭湖,113.145833,湖南水文,29.358611,2023-04-14T05:11:16.000Z,WJH,王家河,,,615H0006,岳阳市岳阳楼区王家河街道王家河,王家河,ZZ,1,5
2023-04-30T07:00:00.000Z,405.81,-,,-,-,,-,NaN,431026,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,黄海,,201105,5,湘江,113.676667,湖南水文,25.759417,2023-04-14T05:11:57.000Z,ZJ,沤江,,,611G3000,郴州市汝城县南洞乡淇南村,淇江,ZZ,1,1
2023-04-30T07:05:00.000Z,129.45,-,4,-,-,,-,NaN,431223,怀化,水文,201310,长江,中小河流,345,3.1,,假定,0.0,201306,3,沅水,110.122139,湖南水文,27.877528,2023-04-14T05:12:08.000Z,AP,龙门河,,,613E1520,怀化市辰溪县安坪镇,安坪,ZZ,1,3
2023-04-30T01:00:00.000Z,25.59,-,6,-,-,,-,NaN,430623,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,,,201911,5,洞庭湖,112.624177,湖南水文,29.342074,2023-04-14T05:12:37.000Z,YZW,藕池河东支,,,615H0215,岳阳市华容县禹山镇,燕子窝,ZZ,1,5
2023-04-30T07:10:00.000Z,809.45,0,,-,-,,-,NaN,431027,郴州,水文,,长江,中小河流,192,29.0,,85基准,0.0,201506,3,湘江,113.937246,湖南水文,26.069005,2023-04-14T05:11:04.000Z,GD,沤江,,0,611E1300,郴州市桂东县沤江镇体育馆,桂东,ZQ,1,1
2023-04-30T07:00:00.000Z,27.65,-,6,-,-,,-,NaN,430623,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,,,201911,5,洞庭湖,112.584288,湖南水文,29.346095,2023-04-14T05:10:37.000Z,ZXHLZH,藕池河东支,,,615H0217,岳阳市华容县原南山,中西湖罗帐户,ZZ,1,5
2023-04-30T07:00:00.000Z,66.53,-,5,-,71.78,2016-07-03T16:00:00.000Z,-,-5.25,430922,益阳,水文,197201,长江,基本站,509,7.0,-2.275,冻结(85基准),,197201,1,资水,111.783333,湖南水文,28.45,2023-04-14T05:10:55.000Z,MGT,沂溪,,1,61205800,益阳市桃江县大栗港镇黄栗洑村,蒙公塘,ZQ,1,2
2023-04-30T07:00:00.000Z,289.48,-,6,-,-,,-,NaN,433123,湘西水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,沅水,109.673889,湖南水文,27.969722,2023-04-14T05:11:54.000Z,GZ,沱江,,,613H0210,湘西州凤凰县官庄乡庄上村,官庄,ZZ,1,3
2023-04-30T07:15:00.000Z,75.99,-,4,-,-,,-,NaN,431121,永州水利(山洪),山洪,201301,长江,山洪预警,12,14.0,,黄海,,201301,5,湘江,111.975278,湖南水文,26.430833,2023-04-14T05:10:45.000Z,BS,白水,,,611H0071,永州市祁阳县白水镇湘江村,白水,ZZ,1,1
2023-04-30T00:00:00.000Z,29.15,-,6,-,-,,-,NaN,430623,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,,,201911,5,洞庭湖,112.485067,湖南水文,29.488282,2023-04-14T05:12:32.000Z,SJZ,藕池河东支,,,615H0221,岳阳市华容县鲇鱼须镇,宋家嘴,ZZ,1,5
2023-04-30T07:00:00.000Z,25.53,-,,-,-,,-,NaN,430921,益阳,水文,201807,长江,防汛站-内湖共享,-,,,,,201807,4,洞庭湖,112.549581,湖南水文,29.301135,2023-04-14T05:10:11.000Z,MSDPW,洞庭湖,,,615F1462,益阳市南县,明山电排(外),ZZ,1,5
2023-04-30T07:00:00.000Z,27.55,-,4,-,-,,-,NaN,430623,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,,,202005,5,洞庭湖,112.609935,湖南水文,29.339826,2023-04-14T05:10:29.000Z,LZH,藕池河东支,,,615H0225,岳阳市华容县禹山镇,罗帐湖,ZZ,1,5
2023-04-30T07:32:58.000Z,326.92,-,,-,-,,-,NaN,431229,怀化水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,沅水,109.607778,湖南水文,26.484167,2023-04-14T05:10:38.000Z,HJQ,横江桥溪,,,613H1703,怀化市靖州县渠阳镇横江桥村,横江桥,ZZ,1,3
2023-04-30T07:30:00.000Z,32.55,-,6,-,-,,-,NaN,430681,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,洞庭湖,112.984444,湖南水文,28.966944,2023-04-14T05:12:32.000Z,FXH,反修河,,,615H0500,岳阳市汨罗市白塘镇双义村,反修河,ZZ,1,5
2023-04-30T07:00:00.000Z,0.00,-,6,-,-,,-,NaN,430104,长沙,内涝,,长江,防汛站,-,,,假定,,201606,4,湘江,112.909306,湖南水文,28.208806,2023-04-14T05:11:57.000Z,NYLKL,未知,,,611N1807,长沙市岳麓区枫林路南园路口西南角,南园路口(涝),ZZ,1,1
2023-04-30T07:00:00.000Z,4.28,-,5,-,-,,-,NaN,430225,株洲水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201304,5,湘江,113.884722,湖南水文,26.354444,2023-04-14T05:12:29.000Z,CYX,策源河,,,611H1651,株洲市炎陵县策源乡竹园村,策源乡,ZZ,1,1
2023-04-30T07:00:00.000Z,292.02,-,6,-,-,,-,NaN,430822,张家界,水文,,长江,中小河流,671,15.0,,假定,,201007,2,澧水,109.996111,湖南水文,29.471667,2023-04-14T05:12:36.000Z,CJH,澧水,135.0,0,61400150,张家界市桑植县陈家河镇黄木潭居委会,陈家河,ZQ,1,4
2023-04-30T07:00:00.000Z,30.96,-,6,-,-,,-,NaN,430681,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,洞庭湖,113.083611,湖南水文,28.821111,2023-04-14T05:10:39.000Z,HXZ,汨罗江,,,615H0501,岳阳市汨罗市城郊乡龙舟社区,湖溪垸,ZZ,1,5
2023-04-30T00:00:00.000Z,60.09,-,5,-,-,,-,NaN,430481,衡阳水利,水利,,长江,中型,-,,,,,198812,2,湘江,112.8686,湖南水文,26.59419,2023-04-14T05:12:24.000Z,YT,耒水,,,611K1366,衡阳市耒阳市遥田镇,遥田,RR,1,1
2023-04-30T07:30:00.000Z,52.99,-,6,-,-,,-,NaN,430681,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,洞庭湖,113.326667,湖南水文,28.959722,2023-04-14T05:12:23.000Z,HYD,洪源洞,,,615H0502,岳阳市汨罗市三江镇花桥村,洪源洞,ZZ,1,5
2023-04-30T07:05:00.000Z,28.25,-,4,-,-,,-,NaN,430623,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,,,201911,5,洞庭湖,112.509985,湖南水文,29.572255,2023-04-14T05:12:17.000Z,WYZ,华容河,,,615H0220,岳阳市华容县万庾镇,万庾,ZZ,1,5
2023-04-30T07:25:00.000Z,27.33,-,6,-,-,,-,NaN,430681,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,洞庭湖,113.105833,湖南水文,28.829167,2023-04-14T05:11:58.000Z,LJZ,罗水,,,615H0503,岳阳市汨罗市红花乡红花村,罗江垸,ZZ,1,5
2023-04-30T07:10:26.000Z,417.03,-,,-,-,,-,NaN,431230,怀化水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,沅水,109.55,湖南水文,26.071111,2023-04-14T05:11:47.000Z,DP,黄寨河,,,613H1807,怀化市通道县独坡乡木瓜村,独坡,ZZ,1,3
2023-04-30T07:00:00.000Z,36.15,-,6,-,-,,-,NaN,430681,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,湘江,112.9825,湖南水文,28.992778,2019-10-25T07:23:37.000Z,SH,汨罗江,,,615H0504,岳阳市汨罗市高家坊镇燕塘村,沙河,ZZ,1,1
2023-04-30T07:30:00.000Z,27.96,-,6,-,-,,-,NaN,430602,岳阳,水文,201310,长江,中小河流,43,,,吴淞,,201305,3,洞庭湖,113.093889,湖南水文,29.340556,2023-04-14T05:12:26.000Z,NH,王家河,,0,615E2700,岳阳市岳阳楼区湖滨大道南湖电排站旁,南湖,ZZ,1,5
2023-04-30T07:05:00.000Z,246.46,-,6,-,-,,-,NaN,433125,湘西水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,沅水,109.289444,湖南水文,28.778889,2023-04-14T05:10:50.000Z,QSP,酉水,,,613H0403,湘西州保靖县清水坪镇柳坪村,清水坪,ZZ,1,3
2023-04-30T07:00:00.000Z,0.00,-,6,-,-,,-,NaN,430104,长沙,内涝,,长江,防汛站,-,,,假定,,201606,4,湘江,112.914694,湖南水文,28.214,2023-04-14T05:11:59.000Z,WCPYYL,未知,,,611N1809,长沙市岳麓区西二环辅道咸嘉湖路口,望城坡医院(涝),ZZ,1,1
2023-04-30T07:00:00.000Z,29.00,-,4,-,-,,-,NaN,430722,常德,水文,201806,长江,防汛站-内湖,-,,,,,201805,4,洞庭湖,112.213861,湖南水文,29.063645,2023-04-14T05:12:38.000Z,ZJHPSZ,洞庭湖,,,615F0902,常德市汉寿县,赵家河排水闸(外),ZZ,1,5
2023-04-30T06:00:00.000Z,27.86,-,6,-,-,,-,NaN,430611,岳阳水文,水文,202007,长江,防汛站,-,,,,,202007,4,洞庭湖,112.474,湖南水文,28.2959,2023-04-14T05:11:06.000Z,QLHZCS,采桑湖,,,615F0050,岳阳市君山区钱粮湖镇幸福堤节制闸,采桑湖,ZZ,1,5
2023-04-30T07:00:00.000Z,35.92,-,6,-,-,,-,NaN,430681,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,洞庭湖,113.083611,湖南水文,28.821111,2023-04-14T05:11:27.000Z,ZJ,汨罗江,,,615H0509,岳阳市汨罗市城郊乡龙舟社区,汨江,ZZ,1,5
2023-04-30T07:00:00.000Z,26.63,-,5,-,-,,-,NaN,430722,常德水利(山洪),山洪,,长江,山洪预警,-,1.0,,假定,,201212,5,洞庭湖,112.105833,湖南水文,28.879472,2023-04-14T05:12:01.000Z,YWHDPN,岩汪湖哑河,,,615H0908,常德市汉寿县岩汪湖镇岩汪湖电排(内),岩汪湖电排(内),ZZ,1,5
2023-04-30T07:00:00.000Z,586.91,-,,-,-,,-,NaN,431026,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,黄海,,201105,5,湘江,113.679459,湖南水文,25.551759,2023-04-14T05:11:47.000Z,CG,浙水,,,611G3150,郴州市汝城县卢阳镇塔脚,城关,ZZ,1,1
2023-04-30T07:00:00.000Z,97.86,47.2,,-,100.67,1959-06-09T16:00:00.000Z,-,-2.81,431124,永州,水文,195904,长江,基本站,431,34.0,118.593,冻结(黄海),,195901,1,湘江,111.416667,湖南水文,25.6,2023-04-14T05:11:25.000Z,HF,宜水,,1,61104300,永州市道县寿雁镇豪福村,豪福,ZQ,1,1
2023-04-30T07:25:10.000Z,111.69,-,,-,-,,-,NaN,431321,娄底水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201201,5,湘江,112.443611,湖南水文,27.448889,2023-04-14T05:12:06.000Z,BB,涓水,,,611H7406,娄底市双峰县井字镇水湾村,白碧,ZZ,1,1
2023-04-30T07:07:52.000Z,509.05,-,,-,-,,-,NaN,431229,怀化水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,沅水,109.412778,湖南水文,26.613056,2023-04-14T05:11:33.000Z,FXC,广坪河,,,613H1705,怀化市靖州县三锹乡三锹村,枫香村,ZZ,1,3
2023-04-30T07:30:00.000Z,22.73,-,6,-,-,,-,NaN,430682,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,长江,113.427778,湖南水文,29.683889,2023-04-14T05:10:54.000Z,YH,滨河,,,615H0620,岳阳市临湘市江南镇晓洲村,冶湖,ZZ,1,6
2023-04-30T07:00:00.000Z,180.17,-,,-,-,,-,NaN,431022,郴州水利(山洪),山洪,201301,珠江,山洪预警,-,,,黄海,,201105,5,北江,113.02821,湖南水文,25.392461,2023-04-14T05:12:36.000Z,JBC,章水河,,,810G0500,郴州市宜章县白石渡镇江边村,江边村,ZZ,1,8
