流域,站点编号,行政区,河名,站名,时间,水位(米),流量(米3/秒),警戒水位(米)
钱塘江,70111200,安徽省,新安江,屯溪,2023-04-30 14:00:00,122.36,0,124.8
浙闽台河流,70112001,浙江省,新安江,新安江坝下,2023-04-30 14:00:00,23.18,0,0.0
钱塘江,70113600,安徽省,练江,渔梁,2023-04-30 14:00:00,110.75,28,114.5
浙闽台河流,70115250,浙江省,分水江,分水江,2023-04-30 14:00:00,17.04,0,23.0
浙闽台河流,70117700,浙江省,浦阳江,诸暨（浣纱桥）,2023-04-30 14:00:00,8.09,34,10.64
浙闽台河流,70117800,浙江省,浦阳江,湄池,2023-04-30 14:00:00,3.9,81,8.2
浙闽台河流,70200800,浙江省,曹娥江,嵊州,2023-04-30 14:00:00,14.61,1,16.1
浙闽台河流,70400800,浙江省,永安溪,柏枝岙,2023-04-30 14:00:00,9.51,0,17.0
闽江,70900110,福建省,西溪,宁化,2023-04-30 08:00:00,311.23,0,314.5
闽江,70900601,福建省,沙溪,永安,2023-04-30 14:00:00,157.47,226,163.0
闽江,70900800,福建省,沙溪,梅列,2023-04-30 14:00:00,125.55,0,127.0
闽江,70900900,福建省,沙溪,沙县,2023-04-30 14:00:00,103.02,248,106.5
闽江,71000400,福建省,富屯溪,邵武,2023-04-30 14:00:00,189.59,0,189.8
闽江,71000600,福建省,富屯溪,拿口,2023-04-30 14:00:00,157.71,0,0.0
闽江,71000900,福建省,富屯溪,洋口,2023-04-30 14:00:00,106.26,315,109.3
闽江,71010300,福建省,金溪,建宁,2023-04-30 14:00:00,290.25,0,291.5
闽江,71010600,福建省,金溪,将乐,2023-04-30 14:00:00,143.12,109,147.0
闽江,71100600,福建省,南浦溪,水吉,2023-04-30 14:00:00,138.13,213,141.0
闽江,71100900,福建省,建溪,七里街,2023-04-30 14:00:00,90.21,991,97.0
闽江,71104000,福建省,建溪,建阳,2023-04-30 14:00:00,126.75,236,131.0
闽江,71110400,福建省,建溪,武夷山,2023-04-30 14:00:00,200.32,25,202.0
闽江,71111400,福建省,麻阳溪,麻沙,2023-04-30 14:00:00,185.92,26,188.3
闽江,71111500,福建省,松溪,松溪,2023-04-30 14:00:00,186.91,151,188.8
闽江,71111700,福建省,松溪,东游,2023-04-30 14:00:00,126.41,80,129.5
闽江,71112002,福建省,七星溪,政和,2023-04-30 14:00:00,196.17,16,198.3
闽江,71200200,福建省,闽江,延福门,2023-04-30 14:00:00,59.21,0,68.5
闽江,71200500,福建省,闽江,竹岐,2023-04-30 14:00:00,0.9,0,9.8
闽江,71200600,福建省,闽江,文山里,2023-04-30 14:00:00,0.49,0,0.0
闽江,71210202,福建省,尤溪,大田,2023-04-30 14:00:00,353.0,5,355.0
闽江,71210503,福建省,尤溪,尤溪大桥,2023-04-30 14:00:00,103.66,0,104.5
闽江,71211850,福建省,梅溪,闽清,2023-04-30 14:00:00,13.1,13,15.8
闽江,71212500,福建省,大樟溪,永泰,2023-04-30 14:00:00,27.98,88,31.0
晋江,71310200,福建省,晋江西溪,湖头,2023-04-30 14:00:00,97.57,18,100.0
晋江,71310700,福建省,晋江东溪,永春,2023-04-30 14:00:00,114.69,0,115.2
晋江,71310900,福建省,晋江东溪,洪濑,2023-04-30 14:00:00,18.89,51,20.5
闽东南诸河,71400300,福建省,九龙江,漳平,2023-04-30 14:00:00,155.0,108,158.0
闽东南诸河,71400600,福建省,九龙江,浦南,2023-04-30 14:00:00,4.25,0,9.0
闽东南诸河,71410900,福建省,西溪,郑店,2023-04-30 14:00:00,2.96,0,7.5
闽东南诸河,71411000,福建省,西溪,中山桥,2023-04-30 14:00:00,2.99,0,6.0
闽东南诸河,71411180,福建省,芗江,龙山,2023-04-30 14:00:00,41.41,0,44.0
闽东南诸河,71411202,福建省,船场溪,船场,2023-04-30 14:00:00,71.76,0,74.5
闽东南诸河,71411600,福建省,花山溪,平和,2023-04-30 14:00:00,29.58,0,32.5
闽东诸河,71500600,福建省,交溪,白塔,2023-04-30 14:00:00,20.8,139,26.0
闽东诸河,71501100,福建省,交溪,上白石,2023-04-30 14:00:00,58.68,0,62.71
闽东诸河,71501400,福建省,霍童溪,洋中坂,2023-04-30 14:00:00,16.93,59,21.25
闽南沿海诸河,71600300,福建省,木兰溪,濑溪,2023-04-30 14:00:00,5.23,0,10.0
闽东南诸河,71602100,福建省,诏安东溪,诏安,2023-04-30 14:00:00,1.64,0,4.0
珠江,80102300,云南省,南盘江,西桥,2023-04-30 14:00:00,1826.24,1,1830.91
珠江,80103800,云南省,南盘江,高古马,2023-04-30 14:00:00,1516.95,10,1521.8
珠江,80104700,云南省,南盘江,小龙潭,2023-04-30 14:00:00,1036.66,9,1043.36
珠江,80106000,云南省,南盘江,江边街,2023-04-30 14:00:00,962.67,45,969.3
珠江,80107200,贵州省,南盘江,天生桥(水位1),2023-04-30 14:00:00,440.87,697,0.0
珠江,80108000,广西壮族自治区,红水河,天峨,2023-04-30 14:00:00,220.71,455,234.5
珠江,80109600,广西壮族自治区,红水河,都安,2023-04-30 14:00:00,111.49,475,136.6
珠江,80111500,广西壮族自治区,红水河,迁江,2023-04-30 14:00:00,60.49,773,81.7
珠江,80112300,广西壮族自治区,黔江,武宣,2023-04-30 14:00:00,54.41,0,62.0
珠江,80113300,广西壮族自治区,浔江,大湟江口(二),2023-04-30 14:00:00,22.24,4600,31.7
珠江,80113700,广西壮族自治区,浔江,平南,2023-04-30 14:00:00,20.79,0,29.0
珠江,80114400,广西壮族自治区,浔江,藤县,2023-04-30 14:00:00,19.28,0,23.0
珠江,80115000,广西壮族自治区,西江,梧州（四）,2023-04-30 14:00:00,6.61,6450,18.5
珠江,80117000,广东省,西江,德庆(二),2023-04-30 14:00:00,1.31,0,15.0
西江,80118000,广东省,西江,高要,2023-04-30 14:00:00,0.51,4170,10.0
珠江,80214610,贵州省,马别河,马岭（水位1）,2023-04-30 14:00:00,947.97,3,958.0
珠江,80309010,贵州省,乌都河,草坪头(水位1),2023-04-30 14:00:00,1212.9,3,1218.0
珠江,80400800,贵州省,蒙江,雷公滩,2023-04-30 14:00:00,392.85,37,400.0
珠江,80410000,广西壮族自治区,刁江,马陇,2023-04-30 14:00:00,113.81,66,123.4
珠江,80413000,广西壮族自治区,清水河,上林(二),2023-04-30 14:00:00,106.09,11,108.3
珠江,80500500,贵州省,都柳江,把本（临）,2023-04-30 14:00:00,390.65,5,395.4
珠江,80501000,贵州省,都柳江,石灰厂,2023-04-30 14:00:00,239.16,18,250.0
珠江,80502000,广西壮族自治区,都柳江,涌尾,2023-04-30 14:00:00,137.49,86,146.1
珠江,80502500,广西壮族自治区,融江,长安,2023-04-30 14:00:00,112.27,0,114.6
珠江,80503000,广西壮族自治区,融江,融水,2023-04-30 14:00:00,102.0,272,106.6
珠江,80503500,广西壮族自治区,融江,柳城,2023-04-30 14:00:00,93.22,0,93.8
珠江,80504000,广西壮族自治区,柳江,柳州,2023-04-30 14:00:00,77.39,1290,82.5
珠江,80504500,广西壮族自治区,柳江,象州,2023-04-30 14:00:00,55.3,248,69.0
珠江,80504700,贵州省,寨蒿河,寨蒿,2023-04-30 14:00:00,322.0,2,326.0
珠江,80505300,广西壮族自治区,古宜河,勒黄,2023-04-30 14:00:00,205.01,67,209.5
珠江,80505600,广西壮族自治区,古宜河,古宜,2023-04-30 14:00:00,151.07,0,152.6
珠江,80506800,广西壮族自治区,浪溪河,富乐,2023-04-30 14:00:00,153.2,38,157.5
珠江,80507500,广西壮族自治区,贝江,勾滩,2023-04-30 14:00:00,111.25,15,0.0
珠江,80507800,广西壮族自治区,阳江,小长安,2023-04-30 14:00:00,100.53,80,107.4
珠江,80510110,广西壮族自治区,龙江,金城江,2023-04-30 14:00:00,180.81,7,188.0
珠江,80510800,广西壮族自治区,龙江,三岔,2023-04-30 14:00:00,95.89,77,107.6
珠江,80511200,广西壮族自治区,环江,环江,2023-04-30 14:00:00,191.44,9,198.0
珠江,80511500,广西壮族自治区,东小江,天河,2023-04-30 14:00:00,166.05,22,170.0
珠江,80511600,广西壮族自治区,中洲小江,安马,2023-04-30 14:00:00,140.26,30,152.2
珠江,80514000,广西壮族自治区,洛清江,黄冕,2023-04-30 14:00:00,95.98,481,102.7
珠江,80514200,广西壮族自治区,洛清江,对亭,2023-04-30 14:00:00,74.77,847,81.7
珠江,80519300,广西壮族自治区,马来河,中里,2023-04-30 14:00:00,108.79,1,112.5
珠江,80604000,广西壮族自治区,白沙江,南义,2023-04-30 14:00:00,91.54,4,96.0
珠江,80606500,广西壮族自治区,蒙江,大化,2023-04-30 14:00:00,107.58,4,111.0
珠江,80607500,广西壮族自治区,蒙江,太平,2023-04-30 14:00:00,33.95,20,37.2
珠江,80609500,广西壮族自治区,大同江,水晏,2023-04-30 14:00:00,80.26,14,84.5
珠江,80610700,广西壮族自治区,北流河,北流,2023-04-30 14:00:00,88.56,54,91.1
珠江,80612000,广西壮族自治区,北流河,容县,2023-04-30 14:00:00,73.54,24,74.2
珠江,80613000,广西壮族自治区,北流河,象棋,2023-04-30 14:00:00,36.29,36,38.7
珠江,80614000,广西壮族自治区,北流河,金鸡（二）,2023-04-30 14:00:00,27.97,71,33.0
珠江,80616000,广西壮族自治区,杨梅河,杨梅,2023-04-30 14:00:00,93.41,7,97.4
珠江,80617000,广西壮族自治区,黄华江,南渡,2023-04-30 14:00:00,78.73,16,84.6
珠江,80618000,广西壮族自治区,义昌河,岑溪,2023-04-30 14:00:00,90.77,33,94.6
珠江,80700200,广西壮族自治区,郁江,南宁（三）,2023-04-30 14:00:00,66.9,656,73.0
珠江,80701600,广西壮族自治区,郁江,贵港,2023-04-30 14:00:00,31.78,1030,41.2
珠江,80702400,广西壮族自治区,左江,崇左,2023-04-30 14:00:00,85.93,79,101.2
珠江,80702600,广西壮族自治区,左江,扶绥,2023-04-30 14:00:00,75.44,118,81.8
珠江,80704000,广西壮族自治区,明江,宁明,2023-04-30 14:00:00,109.42,35,117.9
珠江,80705100,广西壮族自治区,黑水河,新和,2023-04-30 14:00:00,108.5,24,121.2
珠江,80705600,广西壮族自治区,向水河,大新,2023-04-30 14:00:00,240.64,3,246.1
珠江,80707100,广西壮族自治区,驮娘江,八达,2023-04-30 14:00:00,688.32,1,689.8
珠江,80708100,广西壮族自治区,右江,百色(三),2023-04-30 14:00:00,115.26,168,116.2
珠江,80708600,广西壮族自治区,右江,隆安,2023-04-30 14:00:00,75.6,160,85.0
珠江,80710300,云南省,普厅河,富宁,2023-04-30 14:00:00,679.3,6,681.6
珠江,80712400,广西壮族自治区,鉴河,荣华,2023-04-30 14:00:00,222.45,8,226.3
珠江,80718400,广西壮族自治区,武思江,大江口,2023-04-30 14:00:00,105.1,17,108.5
珠江,80801000,广西壮族自治区,大溶江,大溶江,2023-04-30 14:00:00,184.25,69,187.2
珠江,80802300,广西壮族自治区,桂江,桂林,2023-04-30 14:00:00,142.68,267,146.0
珠江,80804000,广西壮族自治区,桂江,阳朔,2023-04-30 14:00:00,105.92,747,109.5
珠江,80804500,广西壮族自治区,桂江,平乐,2023-04-30 14:00:00,97.77,1220,99.5
珠江,80805000,广西壮族自治区,桂江,昭平,2023-04-30 14:00:00,54.43,879,58.0
珠江,80807000,广西壮族自治区,灵渠,灵渠,2023-04-30 14:00:00,184.93,39,187.2
珠江,80812000,广西壮族自治区,荔浦河,荔浦,2023-04-30 14:00:00,139.99,3,143.2
珠江,80814500,广西壮族自治区,恭城河,恭城,2023-04-30 14:00:00,129.17,250,132.0
珠江,80818000,广西壮族自治区,富群水,富罗（二）,2023-04-30 14:00:00,65.31,24,68.2
珠江,80900050,广西壮族自治区,贺江,富阳,2023-04-30 14:00:00,185.98,17,187.8
珠江,80900300,广西壮族自治区,贺江,信都（三）,2023-04-30 14:00:00,46.77,259,50.7
珠江,80900450,广东省,贺江,古榄,2023-04-30 14:00:00,23.97,0,0.0
珠江,80901150,广东省,罗定江,官良,2023-04-30 14:00:00,24.83,24,31.0
珠江,80901250,广东省,新兴江,腰古（二）,2023-04-30 14:00:00,6.59,19,16.0
珠江,81000200,广东省,浈江,小古菉,2023-04-30 14:00:00,103.87,59,108.0
珠江,81000500,广东省,北江,韶关(二),2023-04-30 14:00:00,52.45,0,53.0
珠江,81000610,广东省,北江,沙口,2023-04-30 14:00:00,36.31,0,39.0
珠江,81000650,广东省,北江,英德(五),2023-04-30 14:00:00,23.82,0,26.0
珠江,81000880,广东省,北江,飞来峡,2023-04-30 14:00:00,11.13,1420,18.0
珠江,81001100,广东省,北江,清远(三),2023-04-30 14:00:00,10.42,0,12.0
珠江,81001150,广东省,北江,石角,2023-04-30 14:00:00,0.77,1100,11.0
珠江,81001850,广东省,武江,坪石(二),2023-04-30 14:00:00,149.82,274,157.5
珠江,81002000,广东省,武江,犁市(二),2023-04-30 14:00:00,60.11,302,61.0
珠江,81002700,广东省,滃江,滃江,2023-04-30 14:00:00,94.37,62,98.5
珠江,81003800,广东省,连江,高道,2023-04-30 14:00:00,23.92,1440,0.0
珠江,81004450,广东省,滨江,珠坑,2023-04-30 14:00:00,18.51,28,24.5
珠江,81004850,广东省,绥江,古水,2023-04-30 14:00:00,28.36,0,30.6
珠江,81004930,广东省,绥江,四会,2023-04-30 14:00:00,7.65,360,10.8
珠江,81100350,广东省,东江,龙川,2023-04-30 14:00:00,67.28,223,68.5
珠江,81100550,广东省,东江,河源,2023-04-30 14:00:00,33.45,240,37.5
珠江,81100700,广东省,东江,岭下,2023-04-30 14:00:00,11.06,367,19.5
珠江,81100850,广东省,东江,惠阳(二),2023-04-30 14:00:00,10.77,0,13.0
珠江,81100950,广东省,东江,博罗(二),2023-04-30 14:00:00,0.19,303,11.2
珠江,81103050,广东省,西枝江,平山(二),2023-04-30 14:00:00,16.98,0,20.0
珠江,81201000,广东省,增江,麒麟咀(二),2023-04-30 14:00:00,5.87,87,8.5
珠江,81300020,广东省,西江干流水道,马口,2023-04-30 14:00:00,0.39,2860,7.5
磨刀门,81300260,广东省,西海水道,天河(二),2023-04-30 14:00:00,0.88,3130,5.74
珠江,81303000,广东省,北江干流水道,三水(二),2023-04-30 14:00:00,0.36,1050,7.5
珠江,81303420,广东省,洪奇沥水道,冯马庙(二),2023-04-30 14:00:00,0.69,0,0.0
珠江,81404000,广西壮族自治区,南流江,横江,2023-04-30 14:00:00,61.04,105,62.7
珠江,81405000,广西壮族自治区,南流江,博白,2023-04-30 14:00:00,47.41,146,50.2
珠江,81406000,广西壮族自治区,南流江,常乐,2023-04-30 14:00:00,11.25,180,16.0
珠江,81410000,广西壮族自治区,合江,合江,2023-04-30 14:00:00,42.78,30,46.1
珠江,81413000,广西壮族自治区,钦江,陆屋,2023-04-30 14:00:00,21.11,67,26.5
珠江,81418000,广西壮族自治区,防城河,防城,2023-04-30 14:00:00,0.27,0,5.5
韩江,81500250,广东省,梅江,梅县(四),2023-04-30 14:00:00,73.72,0,76.0
韩江,81500360,广东省,梅江,横山(二),2023-04-30 14:00:00,44.8,194,50.0
韩江,81500650,广东省,韩江,潮安,2023-04-30 14:00:00,12.79,445,13.5
韩江,81502700,福建省,汀江,观音桥,2023-04-30 14:00:00,305.35,4,307.8
韩江,81502840,福建省,汀江,上杭,2023-04-30 14:00:00,173.99,56,180.0
韩江,81503050,广东省,汀江,溪口,2023-04-30 14:00:00,7.86,162,11.0
韩江,81503850,福建省,永定河,永定,2023-04-30 14:00:00,176.94,25,179.3
珠江,81700350,广东省,漠阳江,双捷,2023-04-30 14:00:00,0.61,156,6.8
珠江,81700950,广东省,潭水河,荆山,2023-04-30 14:00:00,17.52,39,21.1
鉴江,81701950,广东省,鉴江,高州(四),2023-04-30 14:00:00,28.04,72,30.5
鉴江,81702500,广东省,鉴江,化州(城),2023-04-30 14:00:00,8.25,137,13.3
粤西沿海诸河,81706850,广东省,九洲江,缸瓦窑(三),2023-04-30 14:00:00,3.7,0,7.0
南渡江,81800750,海南省,南渡江,金江,2023-04-30 14:00:00,27.48,0,28.5
南渡江,81800800,海南省,南渡江,定安（三）,2023-04-30 14:00:00,7.82,0,16.0
南渡江,81800850,海南省,南渡江,龙塘,2023-04-30 14:00:00,7.8,78,12.5
万泉河,81801550,海南省,万泉河,加积(二),2023-04-30 08:00:03,1.18,0,9.5
陵水河,81802100,海南省,陵水河,陵水,2023-04-30 14:00:03,2.53,0,5.0
昌化江,81803150,海南省,昌化江,宝桥,2023-04-30 08:00:00,14.58,9,24.0
松花江,11203200,吉林省,嫩江,大赉,2023-04-30 14:00:00,124.81,0,131.74
黑龙江,10901900,吉林省,松花江,扶余,2023-04-30 14:00:00,129.46,413,133.56
艾比湖,00400050,新疆维吾尔自治区,博尔塔拉河,温泉(合成),2023-04-30 08:00:00,1320.49,7,0.0
艾比湖,00401050,新疆维吾尔自治区,精河,精河山口（三）,2023-04-30 08:00:00,614.03,6,0.0
玛纳斯湖流域,00402450,新疆维吾尔自治区,玛纳斯河,肯斯瓦特,2023-04-30 08:00:00,854.27,32,0.0
内陆河,00500900,新疆维吾尔自治区,乌鲁木齐河,英雄桥,2023-04-30 08:00:00,5.05,1,0.0
内陆河湖,00502300,新疆维吾尔自治区,开垦河,开垦河(合成),2023-04-30 08:00:00,1504.91,0,0.0
内陆河湖,00600050,新疆维吾尔自治区,阿拉沟,阿拉沟,2023-04-30 08:00:00,783.96,0,0.0
哈密、吐鲁番地区诸河,00601300,新疆维吾尔自治区,头道沟,头道沟,2023-04-30 14:00:00,1423.36,1,0.0
塔里木河,00700100,新疆维吾尔自治区,叶尔羌河,库鲁克栏干,2023-04-30 08:00:00,1920.66,42,0.0
塔里木河,00700250,新疆维吾尔自治区,叶尔羌河,卡群,2023-04-30 08:00:00,1454.78,196,0.0
塔里木河,00701350,新疆维吾尔自治区,塔里木河,阿拉尔,2023-04-30 14:00:00,1007.71,3,0.0
塔里木河,00701400,新疆维吾尔自治区,塔里木河,新渠满,2023-04-30 14:00:00,964.59,4,0.0
塔里木河,00702350,新疆维吾尔自治区,盖孜河,克勒克,2023-04-30 08:00:00,2161.74,40,0.0
塔里木河,00702470,新疆维吾尔自治区,库山河,沙曼,2023-04-30 08:00:00,1987.23,5,0.0
和田河流域,00704850,新疆维吾尔自治区,玉龙喀什河,同古孜洛克（二）,2023-04-30 08:00:00,1601.1,10,0.0
和田河流域,00705400,新疆维吾尔自治区,皮山河,皮山（二）,2023-04-30 08:00:00,2.21,13,0.0
塔里木河,00705700,新疆维吾尔自治区,开都河,大山口,2023-04-30 08:00:00,1352.27,215,0.0
塔里木河,00705850,新疆维吾尔自治区,开都河,焉耆,2023-04-30 14:00:00,1054.14,66,0.0
塔里木河,00706000,新疆维吾尔自治区,博斯腾湖,博斯腾湖,2023-04-30 14:00:00,1046.97,0,0.0
塔里木河,00706200,新疆维吾尔自治区,黄水沟,黄水沟,2023-04-30 08:00:00,1316.73,3,0.0
塔里木河,00706450,新疆维吾尔自治区,孔雀河,他什店,2023-04-30 08:00:00,1045.76,48,0.0
塔里木河,00800150,新疆维吾尔自治区,木扎提河,托克逊,2023-04-30 14:00:00,1164.25,17,0.0
塔里木河,00800600,新疆维吾尔自治区,黑孜河,黑孜,2023-04-30 08:00:00,1178.54,0,0.0
塔里木河,00800700,新疆维吾尔自治区,库车河,兰干,2023-04-30 08:00:00,1274.9,0,0.0
塔里木河,00900650,新疆维吾尔自治区,卡墙河,且末,2023-04-30 08:00:00,1240.95,21,0.0
克里雅诸小河流域,00901150,新疆维吾尔自治区,克里雅河,克里雅（二）,2023-04-30 08:00:00,1966.6,26,0.0
内陆,01004500,青海省,巴音河,德令哈(三）,2023-04-30 08:00:00,3024.54,8,0.0
内陆,01200640,青海省,格尔木河,格尔木（四）,2023-04-30 08:00:00,2934.35,34,0.0
内陆河,01400300,甘肃省,昌马河,昌马堡,2023-04-30 08:00:00,2114.39,19,2117.3
内陆河,01400500,甘肃省,疏勒河,潘家庄,2023-04-30 08:00:00,1347.01,16,1347.9
内陆河,01401200,甘肃省,党河,党城湾(二),2023-04-30 08:00:00,2176.72,15,2177.8
内陆河,01402200,,石油河,玉门市,2023-04-30 08:00:00,1992.61,0,1994.35
内陆河,01500200,青海省,黑河,札马什克,2023-04-30 08:00:00,2612.69,27,2614.25
内陆河,01500400,甘肃省,黑河,莺落峡,2023-04-30 08:00:00,1675.86,38,1678.37
内陆河,01500700,甘肃省,黑河,高崖,2023-04-30 08:00:00,1426.07,17,1427.72
内陆河,01500900,甘肃省,黑河,正义峡,2023-04-30 08:00:00,1997.85,19,2000.64
内陆河,01501400,,八宝河,祁连,2023-04-30 08:00:00,2594.66,19,2595.8
内陆河,01503000,,梨园河,肃南,2023-04-30 08:00:00,6.86,5,7.98
内陆河,01503900,甘肃省,讨赖河,嘉峪关,2023-04-30 08:00:00,1689.44,10,1692.8
内陆河,01601600,,杂木河,杂木寺,2023-04-30 08:00:00,1992.34,4,0.0
内陆河,01602600,,西营河,九条岭,2023-04-30 08:00:00,2251.18,4,2252.53
黑龙江,10700700,吉林省,松花江干流,下岱吉,2023-04-30 08:00:00,120.63,777,126.32
第二松花江,10800300,吉林省,二道白河,二道白河,2023-04-30 14:00:00,699.5,0,700.1
第二松花江,10800500,吉林省,二道松花江,汉阳屯,2023-04-30 14:00:00,444.81,70,449.5
第二松花江,10801400,吉林省,五道白河,松江,2023-04-30 14:00:00,547.54,0,549.6
第二松花江,10802400,吉林省,古洞河,大甸子,2023-04-30 14:00:00,542.35,0,544.2
第二松花江,10803200,吉林省,富尔河,大蒲柴河,2023-04-30 14:00:00,525.29,0,528.0
第二松花江,10803800,吉林省,漫江,漫江,2023-04-30 14:00:00,820.03,0,0.0
第二松花江,10804400,吉林省,头道松花江,高丽城子,2023-04-30 08:00:00,420.41,115,422.41
第二松花江,10805800,吉林省,珠子河,靖宇,2023-04-30 14:00:00,541.66,0,0.0
第二松花江,10811000,吉林省,辉发河,五道沟,2023-04-30 14:00:00,264.96,0,270.0
松花江,10811800,吉林省,莲河,东丰,2023-04-30 08:00:00,334.35,3,338.0
第二松花江,10812600,吉林省,三统河,样子哨,2023-04-30 08:00:00,321.22,13,323.94
第二松花江,10813800,吉林省,金沙河,民立,2023-04-30 14:00:00,268.66,0,271.97
第二松花江,10814200,吉林省,漂河,横道子,2023-04-30 14:00:00,278.24,0,279.41
第二松花江,10814600,吉林省,蛟河,蛟河,2023-04-30 14:00:00,265.49,0,268.6
第二松花江,10900300,吉林省,第二松花江,吉林,2023-04-30 14:00:00,186.65,620,189.39
第二松花江,10901300,吉林省,第二松花江,松花江,2023-04-30 08:00:00,150.34,599,154.46
第二松花江,10902200,吉林省,温德河,口前,2023-04-30 08:00:00,219.78,9,223.0
第二松花江,10910850,吉林省,饮马河,长岭,2023-04-30 14:00:00,192.23,0,197.0
第二松花江,10911500,吉林省,饮马河,德惠,2023-04-30 14:00:00,151.99,0,155.5
