damel,时间,省,流域,河名,库水位(米),站点编号,站名,蓄水量(百万3),入库(米3/秒)
0,2023-05-01 08:00:00,河南省,淮河,贾峪河,0.0,50607300,常庄,0,0
0,2023-05-01 08:00:00,河南省,淮河,索河,0.0,50607400,丁店,0,0
0,2023-05-01 08:00:00,河南省,淮河,双洎河,321.37,50607740,李湾,7,0
0,2023-05-01 14:00:00,安徽省,淮河,淠河东源,178.3,50700901,磨子潭,113,0
0,2023-05-01 14:00:00,安徽省,淮河,淠河东源,117.43,50701001,佛子岭,203,0
0,2023-05-01 14:00:00,安徽省,淮河,淠河西源,109.45,50701301,响洪甸,504,0
0,2023-05-01 08:00:00,山东省,淮河,沂河,28.91,51100100,田庄水库,44,0
0,2023-05-01 08:00:00,山东省,淮河,沂河,173.92,51100300,跋山水库,174,0
0,2023-05-01 14:00:00,山东省,淮河,东汶河,171.53,51103400,岸堤水库,250,0
0,2023-05-01 14:00:00,山东省,淮河,浚河,182.91,51104700,唐村水库,42,0
0,2023-05-01 08:00:00,山东省,淮河,西皋河,188.34,51104800,昌里水库,18,0
0,2023-05-01 08:00:00,山东省,淮河,温凉河,143.03,51105200,许家崖水库,99,0
0,2023-05-01 14:00:00,江苏省,淮河,淋头河,25.31,51106500,阿湖水库站,5,0
0,2023-05-01 14:00:00,江苏省,淮河,骆马湖,22.89,51107800,骆马湖水库,804,0
0,2023-05-01 14:00:00,山东省,淮河,沭河,65.5,51110700,沙沟水库,24,0
0,2023-05-01 08:00:00,山东省,淮河,沭河,158.19,51111000,青峰岭水库,174,0
0,2023-05-01 14:00:00,江苏省,淮河,新沭河,23.53,51112101,石梁河水库,209,0
0,2023-05-01 14:00:00,江苏省,淮河,厚镇河,15.79,51114500,安峰山水库,38,0
0,2023-05-01 08:00:00,山东省,淮河,袁公河,151.36,51114600,小仕阳水库,51,0
0,2023-05-01 14:00:00,山东省,淮河,浔河,123.16,51114800,陡山水库,103,0
0,2023-05-01 08:00:00,山东省,淮河,资邱河,161.86,51124400,杨庄水库,3,0
0,2023-05-01 08:00:00,山东省,淮河,泗河,143.66,51206900,贺庄水库,22,0
0,2023-05-01 08:00:00,山东省,淮河,黄沟河,0.0,51207500,华村水库,0,0
0,2023-05-01 08:00:00,山东省,淮河,济河,147.16,51207700,龙湾套水库,24,0
0,2023-05-01 08:00:00,山东省,淮河,小沂河,119.68,51207800,尼山水库,32,0
0,2023-05-01 08:00:00,山东省,淮河,大沙河,104.39,51208300,西苇水库,34,0
0,2023-05-01 08:00:00,山东省,淮河,北沙河,102.41,51208400,马河水库,15,0
0,2023-05-01 08:00:00,山东省,淮河,城河,123.77,51208600,岩马水库,79,0
0,2023-05-01 08:00:00,山东省,淮河,西泇河,121.0,51209800,周村水库,17,0
0,2023-05-01 14:00:00,山东省,淮河,西泇河,73.14,51209900,会宝岭水库(南),80,0
0,2023-05-01 08:00:00,山东省,淮河,城河,116.75,51224000,户主水库,1,0
0,2023-05-01 08:00:00,山东省,淮河,付疃河,38.92,51300100,日照,109,0
0,2023-05-01 14:00:00,江苏省,淮河,青口河,30.51,51300601,小塔山水库,82,0
0,2023-05-01 14:00:00,湖北省,长江,长江,157.07,60106980,三峡,24176,6700
0,2023-05-01 14:00:00,重庆市,长江,大洪河,287.78,60512050,大洪河,57,3
0,2023-05-01 08:00:00,重庆市,长江,龙溪河,336.06,60512080,狮子滩,336,5
0,2023-05-01 08:00:00,重庆市,长江,龙河,455.62,60531770,石板水,38,8
0,2023-05-01 14:00:00,甘肃省,长江,白龙江,696.52,60706825,碧口水库,69,70
0,2023-05-01 14:00:00,贵州省,长江,乌江,730.32,60800520,乌江渡水电站,1048,-77
0,2023-05-01 14:00:00,贵州省,长江,猫跳河,1230.707,60805700,红枫水库,227,0
0,2023-05-01 14:00:00,贵州省,长江,猫跳河,1191.26,60805809,百花水库,133,0
0,2023-05-01 14:00:00,湖北省,长江,郁江,1464.46,60811560,福宝山水库,4,0
0,2023-05-01 08:00:00,湖北省,长江,黄柏河,299.68,60900610,西北口水库,64,1
0,2023-05-01 14:00:00,湖北省,长江,玛瑙河,167.48,60903700,白河水库,7,0
0,2023-05-01 14:00:00,湖北省,长江,印河,145.76,60908800,跑马水库,22,0
0,2023-05-01 14:00:00,湖北省,长江,漳河,115.07,60911010,李家州,416,0
0,2023-05-01 14:00:00,湖北省,长江,漳河,115.05,60917010,烟墩,592,0
0,2023-05-01 14:00:00,湖北省,长江,花庙河,85.06,60918000,石子岭水库,9,0
0,2023-05-01 14:00:00,湖北省,长江,长江,75.88,60931200,鲁家港水库,12,0
0,2023-05-01 14:00:00,湖北省,长江,巩河,124.92,60938000,巩河水库,66,0
0,2023-05-01 14:00:00,湖北省,长江,清江,369.6,61002791,水布垭(坝上),2683,87
0,2023-05-01 14:00:00,湖北省,长江,清江,186.59,61003101,隔河岩(坝上),2205,68
0,2023-05-01 14:00:00,湖北省,长江,清江,79.17,61004710,高坝洲(坝上),380,1
0,2023-05-01 14:00:00,湖北省,长江,车坝河,720.16,61004950,车坝水库,22,0
0,2023-05-01 14:00:00,湖北省,长江,沮漳河,36.61,61013300,太湖港水库,13,0
0,2023-05-01 14:00:00,湖南省,长江,江华水,301.03,61103150,涔天河,815,6
0,2023-05-01 14:00:00,湖南省,长江,湘江,168.58,61103450,双牌,332,454
0,2023-05-01 14:00:00,湖南省,长江,舂陵水,128.73,61105650,欧阳海,258,245
0,2023-05-01 14:00:00,湖南省,长江,耒水,271.66,61108050,东江,6142,168
0,2023-05-01 08:00:00,湖南省,长江,攸水,157.98,61111500,酒埠江,151,78
0,2023-05-01 08:00:00,湖南省,长江,永乐江,229.67,61111750,青山垅,33,16
0,2023-05-01 08:00:00,湖南省,长江,涟水,89.06,61113550,水府庙,191,112
0,2023-05-01 08:00:00,湖南省,长江,沩水,148.93,61116200,黄材,41,3
0,2023-05-01 08:00:00,湖南省,长江,涧江,111.05,61140750,官庄,40,5
0,2023-05-01 14:00:00,湖南省,长江,资水,156.1,61201300,柘溪,1465,611
0,2023-05-01 14:00:00,湖南省,长江,沅水,93.98,61302350,五强溪,1326,1032
0,2023-05-01 14:00:00,湖南省,长江,酉水,191.27,61312550,凤滩,862,235
0,2023-05-01 14:00:00,湖北省,长江,新峡河,525.19,61312950,新峡水库,23,0
0,2023-05-01 08:00:00,湖南省,长江,白洋河,82.26,61315100,黄石,219,4
0,2023-05-01 14:00:00,湖北省,长江,洈水,87.07,61501000,洈水水库,229,0
0,2023-05-01 14:00:00,湖北省,长江,界溪河,47.77,61501150,卷桥水库,3,0
0,2023-05-01 14:00:00,湖南省,长江,涔水,73.13,61504200,王家厂,0,0
0,2023-05-01 14:00:00,湖北省,长江,新河,118.58,61520250,北河水库,13,0
0,2023-05-01 08:00:00,湖南省,长江,新墙河,87.67,61534300,铁山,378,8
0,2023-05-01 14:00:00,湖北省,长江,富水,50.39,61606600,富水,538,0
0,2023-05-01 08:00:00,湖北省,长江,湄港,119.9,61607280,雨山水库,6,0
0,2023-05-01 08:00:00,湖北省,长江,宋家港,239.54,61607350,石门塘水库,0,0
0,2023-05-01 14:00:00,湖北省,长江,三溪河,63.2,61608180,王英,314,0
0,2023-05-01 08:00:00,湖北省,长江,泊漠河,51.8,61609500,院基寺,50,0
0,2023-05-01 08:00:00,湖北省,长江,泊漠河,48.2,61609510,泥河,14,0
0,2023-05-01 14:00:00,湖北省,长江,栗树河,57.13,61609700,梅店,43,0
0,2023-05-01 14:00:00,湖北省,长江,夏家河,47.49,61609810,夏家寺,147,0
0,2023-05-01 14:00:00,湖北省,长江,檀树岗河,106.15,61610700,檀树岗,31,0
0,2023-05-01 14:00:00,湖北省,长江,张家河,113.07,61610750,八角庙,9,0
0,2023-05-01 14:00:00,湖北省,长江,四马河,113.13,61610810,烟宝地,29,0
0,2023-05-01 14:00:00,湖北省,长江,火莲畈,77.5,61610900,火莲畈,7,0
0,2023-05-01 14:00:00,湖北省,长江,金沙河,66.27,61611010,金沙河,75,0
0,2023-05-01 08:00:00,湖北省,长江,跳石河,153.56,61612560,大河铺,7,0
0,2023-05-01 14:00:00,湖北省,长江,芭茅河,116.5,61612580,芭茅河,5,0
0,2023-05-01 14:00:00,湖北省,长江,阎家河,142.09,61612610,三河口,81,0
0,2023-05-01 14:00:00,湖北省,长江,白杲河,89.2,61613010,明山,82,0
0,2023-05-01 14:00:00,湖北省,长江,浮桥河,59.72,61614200,浮桥河,138,0
0,2023-05-01 14:00:00,湖北省,长江,杨家河,65.65,61614410,尾斗山,55,0
0,2023-05-01 08:00:00,湖北省,长江,沙河,95.0,61614600,黑石嘴,5,0
0,2023-05-01 14:00:00,湖北省,长江,沙河,15.1,61615000,道观河,1,0
0,2023-05-01 14:00:00,湖北省,长江,新昌河,287.47,61615810,天堂,61,0
0,2023-05-01 14:00:00,湖北省,长江,新昌河,245.42,61615820,天堂二级,8,0
0,2023-05-01 14:00:00,湖北省,长江,浠水,95.89,61617810,白莲河,378,0
0,2023-05-01 14:00:00,湖北省,长江,西河,236.32,61619298,张家嘴,46,0
0,2023-05-01 14:00:00,湖北省,长江,蕲水,114.11,61619410,大同,109,0
0,2023-05-01 14:00:00,湖北省,长江,蕲水,88.03,61619800,花园,48,0
0,2023-05-01 08:00:00,湖北省,长江,石门港,159.94,61625400,石门水库,11,0
0,2023-05-01 14:00:00,湖北省,长江,长河,170.25,61649400,跨马墩,16,0
0,2023-05-01 14:00:00,湖北省,长江,长河,169.38,61650000,凤凰关,11,0
0,2023-05-01 08:00:00,湖北省,长江,巴水,72.19,61651200,牛车河,56,0
0,2023-05-01 14:00:00,湖北省,长江,新桥河,45.04,61658300,鹞鹰岩,8,0
0,2023-05-01 14:00:00,湖北省,长江,雷溪河,81.27,61658400,黄河厂,5,0
0,2023-05-01 14:00:00,湖北省,长江,陆水,49.76,61705000,陆水水库,334,30
0,2023-05-01 14:00:00,湖北省,长江,鲤港,159.38,61706500,阁壁,4,0
0,2023-05-01 14:00:00,湖北省,长江,何家港,193.01,61707500,龙潭,6,0
0,2023-05-01 14:00:00,湖北省,长江,青山河,115.68,61708010,青山,245,0
0,2023-05-01 14:00:00,湖北省,长江,陆马河,26.15,61710900,三湖连江,50,0
0,2023-05-01 08:00:00,湖北省,长江,汀泗河,86.66,61711500,双石水库,10,0
0,2023-05-01 14:00:00,湖北省,长江,淦河,99.72,61712900,南川,55,0
0,2023-05-01 14:00:00,湖北省,长江,易家段河,422.08,61726000,百丈潭,3,0
0,2023-05-01 08:00:00,湖北省,长江,黄水河,84.1,61749000,四门楼水库,12,0
0,2023-05-01 14:00:00,陕西省,长江,汉江,406.44,61800850,石泉,201,220
0,2023-05-01 08:00:00,陕西省,长江,汉江,361.69,61800950,喜河,163,130
0,2023-05-01 14:00:00,陕西省,长江,汉江,315.95,61801250,安康库,1644,99
0,2023-05-01 14:00:00,湖北省,长江,汉江,154.92,61802700,丹江口水库,14181,586
0,2023-05-01 08:00:00,陕西省,长江,褒河,615.3,61806250,石门,57,12
0,2023-05-01 08:00:00,陕西省,长江,党水河,527.87,61808850,党河,18,0
0,2023-05-01 08:00:00,陕西省,长江,观音河,459.87,61809850,观音河,6,0
0,2023-05-01 08:00:00,陕西省,长江,岚河,496.94,61810550,蔺河口,91,19
0,2023-05-01 08:00:00,湖北省,长江,天惠河,325.6,61901300,土门,7,0
0,2023-05-01 14:00:00,湖北省,长江,堵河,231.61,61902580,黄龙滩,436,44
0,2023-05-01 08:00:00,湖北省,长江,竹溪河,493.55,61902740,竹溪河,11,1
0,2023-05-01 14:00:00,湖北省,长江,霍河,334.46,61905710,霍河,63,0
0,2023-05-01 08:00:00,湖北省,长江,茅塔河,255.6,61906950,茅塔河,1,0
0,2023-05-01 08:00:00,湖北省,长江,浪河,199.52,61908000,浪河店,14,0
0,2023-05-01 14:00:00,湖北省,长江,北河,137.84,61909010,潭口,24,0
0,2023-05-01 14:00:00,湖北省,长江,南河,150.92,61910310,南河,52,0
0,2023-05-01 08:00:00,湖北省,长江,小河,540.3,61914500,谭家湾,5,0
0,2023-05-01 14:00:00,湖北省,长江,红水河,113.13,61915600,红水河,24,0
0,2023-05-01 14:00:00,湖北省,长江,柳堰河,122.03,61915700,柳堰集,7,0
0,2023-05-01 14:00:00,湖北省,长江,莺河,130.59,61915980,莺河一库,62,0
0,2023-05-01 14:00:00,湖北省,长江,蛮河,140.99,61918010,三道河,85,0
0,2023-05-01 14:00:00,湖北省,长江,黑河,138.95,61919210,云台山,19,0
0,2023-05-01 08:00:00,湖北省,长江,仙居河,137.24,61919300,仙居河,11,0
0,2023-05-01 08:00:00,湖北省,长江,小南河,165.81,61919310,小南河,16,0
0,2023-05-01 08:00:00,湖北省,长江,马家港,145.08,61919350,象河,4,0
0,2023-05-01 14:00:00,湖北省,长江,敖水,96.35,61919710,温峡口,198,0
0,2023-05-01 08:00:00,湖北省,长江,司马河,80.15,61919800,铜钱山,14,0
0,2023-05-01 08:00:00,湖北省,长江,马家河,274.6,61937600,马家河,3,0
0,2023-05-01 14:00:00,湖北省,长江,汉江,136.77,61940700,孟桥川,44,0
0,2023-05-01 14:00:00,湖北省,长江,迴龙河,107.63,61948500,回龙河,10,0
0,2023-05-01 14:00:00,湖北省,长江,西排子河,110.33,61949700,西排子河,93,0
0,2023-05-01 08:00:00,湖北省,长江,马张河,106.57,61951300,马张河,8,0
0,2023-05-01 14:00:00,湖北省,长江,敖水,72.37,61959000,黄坡,35,0
0,2023-05-01 08:00:00,陕西省,长江,丹江,763.2,62000550,二龙山,36,6
0,2023-05-01 08:00:00,湖北省,长江,滔河,390.37,62007100,滔河,48,2
0,2023-05-01 14:00:00,河南省,长江,老灌河,280.57,62008500,石门,0,0
0,2023-05-01 14:00:00,河南省,长江,白河,168.99,62011000,鸭河口,332,0
0,2023-05-01 08:00:00,河南省,长江,流鸭河,229.73,62012050,辛庄,4,0
0,2023-05-01 08:00:00,河南省,长江,泗水河,156.12,62012660,冢岗庙,8,0
0,2023-05-01 08:00:00,河南省,长江,十二里河,141.71,62013750,兰营,1,0
0,2023-05-01 14:00:00,河南省,长江,赵河,214.99,62015300,赵湾,31,0
0,2023-05-01 08:00:00,河南省,长江,比河,177.13,62017000,华山,17,0
0,2023-05-01 08:00:00,河南省,长江,十八道河,182.56,62017200,宋家场,43,0
0,2023-05-01 08:00:00,河南省,长江,梁河,190.53,62017350,三山,4,0
0,2023-05-01 08:00:00,河南省,长江,丑河,131.37,62018200,虎山,10,0
0,2023-05-01 08:00:00,湖北省,长江,苍龙河,121.31,62018400,周桥,16,0
0,2023-05-01 08:00:00,湖北省,长江,沙河,196.66,62019350,石梯,38,0
0,2023-05-01 14:00:00,湖北省,长江,沙河,164.83,62019410,沙河,12,0
0,2023-05-01 08:00:00,湖北省,长江,沙河,141.12,62019450,吉河,14,0
0,2023-05-01 08:00:00,湖北省,长江,沙河,173.22,62019600,姚棚,6,0
0,2023-05-01 08:00:00,湖北省,长江,沙河,150.83,62019620,马安山,4,0
0,2023-05-01 08:00:00,湖北省,长江,沙河,131.71,62019640,北郊,9,0
0,2023-05-01 08:00:00,陕西省,长江,银花河,131.63,62019800,洛峪*,19,0
0,2023-05-01 14:00:00,湖北省,长江,官沟河,85.99,62058450,官沟,15,0
0,2023-05-01 14:00:00,湖北省,长江,华阳河,136.8,62058700,华阳河,17,0
0,2023-05-01 14:00:00,湖北省,长江,熊河,121.1,62059200,熊河,83,0
0,2023-05-01 14:00:00,湖北省,长江,涢水,172.13,62200210,大洪山,84,0
0,2023-05-01 14:00:00,湖北省,长江,溠水,188.54,62202410,吴山,51,0
0,2023-05-01 14:00:00,湖北省,长江,溠水,113.56,62202610,黑屋湾,54,0
0,2023-05-01 08:00:00,湖北省,长江,罗河,123.21,62202889,罗河,21,0
0,2023-05-01 14:00:00,湖北省,长江,封江口河,179.25,62203010,天河口,52,0
0,2023-05-01 14:00:00,湖北省,长江,封江口河,120.57,62203210,封江口,130,0
0,2023-05-01 14:00:00,湖北省,长江,澴水支流，晏家河,105.77,62203800,观音岩,50,0
0,2023-05-01 14:00:00,湖北省,长江,浆溪店河,104.42,62203810,先觉庙,123,0
0,2023-05-01 08:00:00,湖北省,长江,漂水,86.53,62204080,马鞍山,8,0
0,2023-05-01 14:00:00,湖北省,长江,两河口河,116.36,62204210,两河口,4,0
0,2023-05-01 14:00:00,湖北省,长江,徐家河,69.14,62204810,徐家河,294,0
0,2023-05-01 08:00:00,湖北省,长江,涢水,71.13,62205100,清水河,10,0
0,2023-05-01 14:00:00,湖北省,长江,涢水支流，漳河,92.67,62205180,郑家河,41,0
0,2023-05-01 08:00:00,湖北省,长江,澴水东支上游,127.79,62205450,界牌,36,0
0,2023-05-01 08:00:00,湖北省,长江,澴水支流，胡家河,82.38,62205950,芳畈,22,0
0,2023-05-01 08:00:00,湖北省,长江,澴水支流，晏家河,66.68,62206420,金盆,5,0
0,2023-05-01 08:00:00,湖北省,长江,澴水支流，张家岗河,46.59,62206460,八汊洼,62,0
0,2023-05-01 14:00:00,湖北省,长江,界河,97.42,62206490,滑石冲,10,0
0,2023-05-01 14:00:00,湖北省,长江,寨子河,83.21,62207610,石门,25,0
0,2023-05-01 08:00:00,湖北省,长江,司马河,61.53,62207800,石龙,23,0
0,2023-05-01 08:00:00,湖北省,长江,天门河,59.71,62207900,吴岭,26,0
0,2023-05-01 14:00:00,湖北省,长江,鬼水,77.77,62208010,惠亭山,80,0
0,2023-05-01 14:00:00,湖北省,长江,大富水,108.04,62208800,高关,67,0
0,2023-05-01 08:00:00,湖北省,长江,广水河,110.25,62234900,霞家河,9,0
0,2023-05-01 08:00:00,湖北省,长江,大富水,54.02,62246400,短港,38,0
0,2023-05-01 14:00:00,江西省,长江流域,赣江,87.91,62301230,万安水库,467,1050
0,2023-05-01 14:00:00,江西省,长江流域,云亭水,149.85,62307750,老营盘水库,44,3
0,2023-05-01 14:00:00,江西省,长江流域,富田水,173.24,62308250,白云山水库,49,15
0,2023-05-01 14:00:00,江西省,长江流域,牛吼江,152.14,62309670,南车水库,66,29
0,2023-05-01 14:00:00,江西省,长江流域,泸水,167.61,62309880,社上水库,99,29
0,2023-05-01 14:00:00,江西省,长江流域,袁水,67.22,62311050,江口,240,100
0,2023-05-01 14:00:00,江西省,长江流域,尧市,170.06,62336900,飞剑潭一坝水库,23,2
0,2023-05-01 14:00:00,江西省,长江流域,丰水,76.58,62338580,紫云山水库,39,0
0,2023-05-01 14:00:00,江西省,长江流域,秀水,62.32,62338640,潘桥水库,25,0
0,2023-05-01 14:00:00,江西省,长江流域,苏溪,78.97,62340400,上游水库,82,0
0,2023-05-01 14:00:00,江西省,长江,乐安河,71.15,62504900,共库,46,0
0,2023-05-01 14:00:00,江西省,长江,修河,61.8,62512600,柘林,4100,130
0,2023-05-01 14:00:00,江西省,长江流域,修河,204.81,62514500,大塅水库,54,11
0,2023-05-01 14:00:00,江西省,长江,土塘水,66.09,62602300,大港水库,9,0
0,2023-05-01 14:00:00,江苏省,长江,句容河,50.29,62702501,北山水库(镇江),16,0
0,2023-05-01 14:00:00,湖北省,长江,荆竹河,61.9,62802010,荆竹,21,0
0,2023-05-01 14:00:00,湖北省,长江,垅坪河,62.76,62802100,垅坪,34,0
0,2023-05-01 14:00:00,湖北省,长江,古角河,61.16,62802210,古角,15,0
0,2023-05-01 14:00:00,安徽省,长江,长河,77.24,62802800,花凉亭,818,0
0,2023-05-01 08:00:00,湖北省,长江,梅川河,66.08,62820150,梅川,17,0
0,2023-05-01 14:00:00,湖北省,长江,戴文义河,38.77,62820500,仙人坝,11,0
0,2023-05-01 14:00:00,安徽省,长　江,杭埠河,62.79,62901300,龙河口(内),286,0
0,2023-05-01 14:00:00,安徽省,长江,南淝河,25.96,62902700,董铺,47,0
0,2023-05-01 14:00:00,安徽省,长江,青弋江,111.83,62905700,陈村,1287,0
0,2023-05-01 14:00:00,安徽省,长江,襄河,40.62,62915400,黄栗树,22,0
0,2023-05-01 08:00:00,安徽省,长江,清流河,31.53,62915800,沙河集,20,0
0,2023-05-01 14:00:00,浙江省,长江流域太湖区,南苕溪,22.27,63000600,青山水库,28,0
0,2023-05-01 14:00:00,浙江省,长江流域太湖区,余英溪,40.64,63003200,对河口水库,29,0
0,2023-05-01 14:00:00,浙江省,长江流域太湖区,西溪,74.37,63006800,赋石水库,67,0
0,2023-05-01 14:00:00,浙江省,长江流域太湖区,南溪,105.22,63008800,老石坎水库,18,0
0,2023-05-01 14:00:00,江苏省,太湖,大溪水库,11.12,63101401,大溪水库,18,0
0,2023-05-01 14:00:00,江苏省,太湖,沙河水库,16.88,63101701,沙河水库,21,0
0,2023-05-01 14:00:00,江苏省,太湖,厔溪,28.96,63101901,横山水库,0,0
0,2023-05-01 14:00:00,浙江省,浙闽台河流,富春江,23.31,70101500,富春江水库,462,0
0,2023-05-01 14:00:00,浙江省,浙闽台河流,乌溪江,114.91,70106200,黄坛口水库,78,0
0,2023-05-01 14:00:00,浙江省,浙闽台河流,铜山源,131.36,70106700,铜山源水库,83,0
0,2023-05-01 14:00:00,浙江省,浙闽台河流,东阳江,152.64,70107900,横锦水库,98,0
0,2023-05-01 14:00:00,浙江省,浙闽台河流,南江,199.6,70109700,南江水库,68,0
0,2023-05-01 08:00:00,浙江省,浙闽台河流,新安江,99.86,70112000,新安江水库,13375,296
0,2023-05-01 14:00:00,浙江省,浙闽台河流,开化江,87.55,70118880,石壁水库,34,0
0,2023-05-01 14:00:00,浙江省,浙闽台河流,陈蔡江,78.31,70119000,陈蔡水库,40,0
0,2023-05-01 14:00:00,浙江省,浙闽台河流,新昌江,118.63,70203600,长诏水库,65,0
0,2023-05-01 14:00:00,浙江省,浙闽台河流,南山江,111.3,70204500,南山水库,43,0
0,2023-05-01 14:00:00,浙江省,浙闽台河流,剡江,67.47,70300450,亭下水库,39,0
0,2023-05-01 14:00:00,浙江省,浙闽台河流,樟溪,58.0,70301600,皎口水库,42,0
0,2023-05-01 14:00:00,浙江省,浙闽台河流,县江,86.84,70302500,横山水库,24,0
0,2023-05-01 14:00:00,浙江省,浙闽台河流,始丰溪,172.56,70402900,里石门水库,99,0
0,2023-05-01 14:00:00,浙江省,浙闽台河流,逆溪,34.41,70404100,牛头山水库,59,0
0,2023-05-01 14:00:00,浙江省,浙闽台河流,永宁江,24.52,70404400,长潭水库,133,0
0,2023-05-01 14:00:00,浙江省,浙闽台河流,龙泉溪,172.4,70501100,紧水滩水库,686,0
0,2023-05-01 14:00:00,福建省,闽江,九龙溪,251.35,70900550,安砂水库,305,0
0,2023-05-01 14:00:00,福建省,闽江,沙溪,85.98,70900950,沙溪口水库,122,0
0,2023-05-01 08:00:00,福建省,闽江,金溪,260.83,71010490,池潭水库,299,111
0,2023-05-01 14:00:00,福建省,闽江,建溪,257.99,71110260,东溪水库,56,0
0,2023-05-01 14:00:00,福建省,闽江,闽江,58.4,71200400,水口水库,1742,0
0,2023-05-01 14:00:00,福建省,闽江,尤溪,140.39,71210520,水东水库,84,0
0,2023-05-01 08:00:00,福建省,闽江,屏山溪,604.69,71210780,坑口水库,13,1
0,2023-05-01 14:00:00,福建省,闽江,古田溪,367.07,71211025,古田一级水库,156,0
0,2023-05-01 14:00:00,福建省,晋江,晋江东溪,88.24,71310800,山美水库,322,0
0,2023-05-01 14:00:00,福建省,闽东南诸河,万安溪,342.02,71400060,万安水库,89,0
0,2023-05-01 14:00:00,福建省,闽东南诸河,陈巷溪,56.37,71410770,活盘水库,5,0
0,2023-05-01 14:00:00,福建省,闽东南诸河,船场溪,286.6,71411160,南一水库,56,0
0,2023-05-01 14:00:00,福建省,闽东诸河,穆阳溪,745.0,71501190,芹山水库,165,0
0,2023-05-01 14:00:00,福建省,闽东诸河,鳌江,82.95,71501890,山仔水库,95,0
0,2023-05-01 14:00:00,福建省,闽南诸河,龙江,45.97,71600030,东张水库,79,0
0,2023-05-01 14:00:00,福建省,萩芦溪,三叉河溪,59.7,71600070,东方红,8,0
0,2023-05-01 14:00:00,福建省,闽南沿海诸河,延寿溪,68.87,71600900,东圳,115,0
0,2023-05-01 14:00:00,福建省,闽南沿海诸河,苦溪,105.34,71601060,古洋,10,0
0,2023-05-01 14:00:00,福建省,闽南沿海诸河,大罗溪,69.82,71601290,惠女水库,48,0
0,2023-05-01 14:00:00,福建省,闽东南诸河,汀溪,65.65,71601501,汀溪水库,26,0
0,2023-05-01 14:00:00,福建省,闽东南诸河,漳江,59.78,71601780,峰头水库,59,0
0,2023-05-01 08:00:00,福建省,闽东南诸河,湖内溪,29.61,71602060,亚湖水库,10,0
0,2023-05-01 08:00:00,贵州省,珠江,黄泥河,1110.94,80212900,鲁布革,20,51
0,2023-05-01 14:00:00,广东省,珠江,罗定江,98.76,80901030,金银河,27,0
0,2023-05-01 14:00:00,广东省,珠江,新榕河,287.07,80901180,罗光,16,0
0,2023-05-01 08:00:00,广东省,珠江,新兴江,157.2,80901220,合河,33,4
0,2023-05-01 14:00:00,广东省,珠江,勒竹河,111.54,80901280,北峰山,7,0
0,2023-05-01 14:00:00,广东省,珠江,罗坪水,113.69,80901320,朝阳,3,0
0,2023-05-01 14:00:00,广东省,珠江,船步河,193.3,80921460,山垌,7,0
0,2023-05-01 14:00:00,广东省,珠江,社圩水,71.15,80922040,共成,14,0
0,2023-05-01 14:00:00,广东省,珠江,长利水,34.06,80922240,九坑河,23,0
0,2023-05-01 14:00:00,广东省,珠江,北江,23.84,81000881,飞来峡,411,1700
0,2023-05-01 14:00:00,广东省,珠江,锦江,130.23,81001590,锦江(仁化),105,0
0,2023-05-01 14:00:00,广东省,珠江,廊田水,307.91,81002260,东洛,18,0
0,2023-05-01 14:00:00,广东省,北江,南水,207.43,81002450,南水,623,0
0,2023-05-01 14:00:00,广东省,珠江,翁江,57.76,81003000,长湖,99,0
0,2023-05-01 14:00:00,广东省,珠江,大镇水,138.5,81003280,空子,13,0
0,2023-05-01 14:00:00,广东省,珠江,潭源洞水,631.26,81003450,潭岭,51,0
0,2023-05-01 08:00:00,广东省,珠江,秦皇水,61.6,81004520,大秦,4,3
0,2023-05-01 14:00:00,广东省,珠江,枫湾河,220.84,81020860,小坑,35,0
0,2023-05-01 14:00:00,广东省,珠江,黄洞水,255.28,81024840,龙须带,38,0
0,2023-05-01 14:00:00,广东省,珠江,迎咀河,52.41,81025020,迎咀,28,0
0,2023-05-01 14:00:00,广东省,珠江,银盏河,44.6,81025040,银盏,6,0
0,2023-05-01 14:00:00,广东省,珠江,江谷河,44.44,81026100,江谷,20,0
0,2023-05-01 14:00:00,广东省,珠江,东江,150.57,81100250,枫树坝,870,0
0,2023-05-01 14:00:00,广东省,珠江,新丰江,108.84,81102100,新丰江,8345,0
0,2023-05-01 14:00:00,广东省,珠江,西枝江,65.14,81102900,白盆珠,239,0
0,2023-05-01 08:00:00,广东省,珠江,二渡河,267.19,81103600,上板桥,3,0
0,2023-05-01 14:00:00,广东省,珠江,东江,78.58,81103800,七礤水库,0,0
0,2023-05-01 14:00:00,广东省,珠江,东江,53.42,81104000,红花湖,14,0
0,2023-05-01 08:00:00,广东省,珠江,黄沙水,17.72,81105000,同沙,21,1
0,2023-05-01 14:00:00,广东省,珠江,横岭水,43.04,81124680,鸡心石,2,0
0,2023-05-01 14:00:00,广东省,珠江,稿树下水,58.68,81124780,稿树下,14,0
0,2023-05-01 14:00:00,广东省,珠江,里波水,50.01,81200650,联和,38,0
0,2023-05-01 14:00:00,广东省,珠江,增江,135.39,81200760,天堂山,69,0
0,2023-05-01 08:00:00,广东省,流溪河,流溪河,222.95,81202850,流溪河,168,12
0,2023-05-01 08:00:00,广东省,流溪河,天湖水库水,227.5,81202920,天湖,3,0
0,2023-05-01 08:00:00,广东省,流溪河,沙坑,32.92,81203460,和龙,6,0
